gene,module,GS
NBLA00301,grey,-0.0791120881338501
C1orf177,turquoise,0.108383037635912
KIF18A,brown,0.379130438443915
F11,turquoise,-0.00211720728509491
REEP6,turquoise,0.473851205959672
LOC145474,blue,0.121499699429693
NFIL3,green,-0.750017222231119
CCDC64B,yellow,0.610581078168939
BEND6,blue,0.392462829436162
CTXN1,turquoise,0.138474564182324
GPR85,turquoise,0.331309135947718
NTN5,turquoise,-0.0118934028480198
GREM1,brown,0.373687839157532
LOC100652739,turquoise,0.274713459005489
TIE1,turquoise,0.14386430271309
TRAPPC5,turquoise,0.0511876516709605
APCDD1L-AS1,yellow,-0.0529896780116991
MIR3074,blue,0.294739715654051
GREB1,turquoise,0.214432141927575
WFDC10B,turquoise,0.0265316041349155
DAW1,grey,0.357819219477795
VSIG1,turquoise,0.301451803120563
CFP,grey,0.195221972779187
IFI27L1,turquoise,0.0178609200452484
NUP210,turquoise,-0.21251402254226
EPHA1-AS1,grey,0.180377834067328
PLXDC1,yellow,0.549027755771219
C8B,grey,0.411933956456885
C4orf19,yellow,0.0359562810742262
LOC100505933,grey,0.190427767392265
RPS16,turquoise,-0.0388486472073685
ZNF385A,turquoise,0.0953325599048051
SYT4,turquoise,0.368723215092454
IL4I1,turquoise,0.27054953632319
IGSF21,turquoise,0.371271567344229
SYT8,turquoise,0.483962511152328
C9orf116,turquoise,0.0227947590745187
MAP4K1,turquoise,0.225587116384162
ARAP2,blue,-0.104959940811562
CD34,turquoise,-0.271448446079616
DPPA2P3,brown,0.173431323384176
NEK10,blue,-0.0906912329390172
ASGR1,turquoise,0.0283993909410931
LMF1,turquoise,0.0714309336161814
DENND4A,blue,-0.330519766096114
WNT16,brown,0.242831064914163
CENPA,grey,0.0312805478219903
RPL32,turquoise,-0.0513449137364883
TNFRSF12A,blue,0.236652704519438
ATP5I,turquoise,0.101076754472907
CYP4Z1,grey,0.426565217819194
USP9Y,grey,-0.256573277450267
FAM65A,turquoise,-0.093188069485776
PHOSPHO1,turquoise,0.285119148091969
ABCC6P1,turquoise,0.304491757668339
PNMT,yellow,0.217405899700105
FAM225B,blue,0.234915496588247
FXYD7,turquoise,-0.245545298175294
TNNC1,grey,-0.339472540439232
RAMP2,turquoise,0.189052789311373
ZNF559-ZNF177,blue,-0.00860473383972315
VAV3-AS1,grey,-0.0316184851508182
GPR132,turquoise,0.252708255351122
SNORD6,blue,0.187532024169237
GAL3ST3,grey,0.147773139482759
FREM1,turquoise,0.381781256791328
PRDM7,turquoise,-0.158648321264389
EEF1DP3,blue,-0.210629857778814
COL2A1,brown,0.577116508597352
OR51B6,blue,-0.207335552931446
KCNC3,grey,0.0289189643980293
UBE2T,yellow,0.4172558226863
GLI4,turquoise,0.148287716357439
BASP1,brown,0.625017777029632
DSC1,turquoise,-0.00357516130101865
KBTBD8,blue,0.294136545082881
SNORA12,turquoise,0.162797988068287
PLCH1,turquoise,-0.0116085427133069
A2MP1,brown,0.356339635976432
ITIH3,turquoise,0.128880916597642
EMX1,grey,0.150305580943811
ZMYND15,turquoise,-0.082550408813074
SNORD44,blue,-0.426868585162249
SNORD54,blue,-0.323834773037281
KBTBD13,grey,0.043044348036502
RMI2,turquoise,0.358724849568622
LOC100289561,blue,-0.173561192931317
HCFC1R1,turquoise,0.32022644251266
NEURL1B,yellow,0.243056954261568
MIR593,blue,-0.0754211260032203
IL5,blue,-0.000899267198635305
MEX3D,brown,0.758411446909217
PARVG,turquoise,0.045542522263216
C10orf111,grey,-0.0995143961635046
HP,grey,0.243167351728597
TLR8,yellow,0.353977748675464
MSS51,blue,0.0570971511193209
TM4SF20,brown,0.546557656235158
IER5,green,-0.757982358839784
C1orf140,turquoise,0.00471834971894672
RAMP3,brown,0.652928657672774
MTFP1,green,-0.858084710441576
SNORD18C,blue,-0.275367580851406
TMLHE-AS1,blue,0.176789324545003
LOC282997,turquoise,0.0505783847070957
SLC4A9,turquoise,0.311254815371552
DOK3,turquoise,0.542251277289841
A4GNT,brown,0.466482125546522
C14orf178,blue,-0.103758954720487
CDKN2D,turquoise,-0.0146010223230895
SCN8A,brown,0.744773633793834
GPSM2,blue,-0.0595959883758236
ADTRP,brown,0.620987114596644
SYK,yellow,0.418872036486003
NXF3,turquoise,0.314192854711936
FIBCD1,grey,-0.000695689496877817
CD200,turquoise,0.23983786605317
LOC100129480,blue,0.153897562115662
HOOK1,grey,-0.0701781549173387
TMEM200A,blue,0.243286395989328
CSPG5,turquoise,0.112313452621432
C3orf52,blue,0.540646026035181
TRIM54,grey,0.0975341576115471
IER5L,turquoise,-0.0654049381522422
COL25A1,blue,0.424196479268045
RRH,brown,0.545476801167401
FOS,green,-0.635882962711052
C9orf129,turquoise,-0.173604750469967
TOX,turquoise,0.00268726317174043
CA9,blue,0.0474669409656788
ARHGAP9,yellow,0.693459223954773
GPR133,green,-0.542148645261126
RGS7BP,grey,0.233982769423635
SNORA57,blue,-0.225820188299627
PDE2A,turquoise,-0.43660698309934
NRXN1,turquoise,0.373591071229613
PRKG1-AS1,blue,0.194431237326458
MEF2BNB,turquoise,0.311196608983309
GALNT5,blue,0.306809582700357
C4orf6,blue,0.176461397145357
TTLL9,turquoise,-0.332874273110018
PHLDB2,blue,0.166138781204904
DENND2A,yellow,0.266873738940764
ETV7,grey,-0.384374070259996
NOXA1,turquoise,-0.146944231435162
SLC10A1,blue,-0.0289419266261499
ZRANB2-AS1,blue,-0.0334070069545742
BHLHE40,green,-0.829259455531816
B4GALNT4,yellow,0.384304450343995
FCER1G,yellow,0.245474675888864
SLC9A9-AS1,blue,-0.0429220062721825
KIAA0408,grey,-0.136321358168088
TAS2R30,blue,-0.0248563027832529
SNORD20,blue,-0.162728746419637
TOMM7,turquoise,-0.0910894156256185
CACNA1A,turquoise,0.62063578444705
TULP1,turquoise,-0.208491723278705
ADIRF,turquoise,-0.00808977916163073
ZNF718,blue,0.2572556783386
COMTD1,turquoise,0.112178293374246
TINCR,turquoise,-0.302560082687902
TMEM71,turquoise,0.0704004883944193
NALCN,turquoise,0.52860058984602
CCR7,grey,-0.0183922724252365
PDZRN4,green,-0.367513754230722
PXT1,green,-0.420768913320418
RHOF,grey,-0.217013141892641
DNAJC22,brown,0.455015722683018
C15orf59,brown,0.228954764856886
PITPNA-AS1,turquoise,-0.137197823353576
ST7-AS2,blue,0.3259329379484
LOC643201,turquoise,0.335730257209008
SNORA52,blue,-0.283086626316404
GPR52,blue,0.169457017785974
LINC00313,green,-0.475412590077152
MST1P2,turquoise,0.29215071297366
ZNF488,turquoise,0.205217912182148
MCCD1,blue,0.177256663834814
MIR663A,blue,-0.0308707301563198
SLC26A2,blue,0.233584826619251
SNORD114-1,blue,-0.0987386860922395
SLC24A3,yellow,0.469248836301657
ST7-OT4,blue,-0.110904792362038
FUT5,green,-0.503767002733822
NYAP2,turquoise,0.298514572207924
TNRC18P1,grey,0.293582216171622
POLR2L,turquoise,0.260146758119459
TPX2,brown,0.584683200409935
CD300LG,turquoise,-0.190581957114869
FFAR4,turquoise,-0.137437537141963
MBD6,turquoise,-0.220499476522677
ABLIM2,turquoise,-0.197103095086327
DOK7,grey,-0.1634876381309
FAM178B,turquoise,-0.0386807261788341
ARID3A,turquoise,0.414626280095579
PPARGC1B,turquoise,0.423096729308787
HSPB2,turquoise,-0.0703790466051011
CEL,turquoise,-0.000920591176927534
TGFB1I1,turquoise,0.154031144055334
KLF10,green,-0.910373628449587
ADORA2A-AS1,grey,-0.0748158488615718
TNFRSF11B,blue,0.277075653974689
BTC,blue,-0.00241539085706376
ACD,turquoise,-0.0268352718883809
ANKRD30BL,blue,0.0205737015540559
RAG2,yellow,0.450614368264528
ATP5L2,turquoise,0.0533303412739818
ABCC6P2,turquoise,0.290784638466169
ZP1,blue,-0.00835081943358068
STMN1,yellow,0.29949843521978
LOC100616530,grey,0.280465988182241
FGFRL1,turquoise,0.192732177626155
ANKRD37,green,-0.616587304755575
POU5F1P3,blue,0.0242418117914528
SNHG12,turquoise,-0.404578542562488
SPARCL1,yellow,-0.0716212589818305
LOC100507462,brown,0.410831526327386
C4orf45,blue,0.34388972746838
LOC400891,turquoise,0.113885583546629
CYP3A7,grey,0.233840051865793
PAX1,turquoise,0.412254436953284
S1PR1,green,-0.342779638763357
FBRSL1,turquoise,-0.0528796468933684
AVPI1,green,-0.777421966251116
CKS1B,turquoise,-0.0292671724361009
PLTP,turquoise,0.529445533490349
SLC26A9,turquoise,-0.0721352699617636
MIR324,blue,-0.465073889406466
MURC,brown,0.344992222903562
LGI2,brown,0.690623773493546
HIST1H4A,blue,-0.241222010656913
TRIP13,brown,0.297919144908499
KCNK17,turquoise,-0.480875399988185
TNFRSF17,grey,0.217684867902936
RIPK4,grey,-0.0988225673494137
ERRFI1,green,-0.852645286854374
LOC100131626,blue,0.199965760061381
SLC52A1,turquoise,-0.250935368807261
FAM35DP,turquoise,-0.140151650314696
SPAST,blue,0.134870682675556
C9,turquoise,0.618786165502381
SGK1,brown,0.593229885746223
UBA52,turquoise,-0.0619184743586391
APOBEC4,blue,0.152069362016864
MMP17,yellow,0.120822020741723
SLC39A4,turquoise,0.143195560066309
HIST3H2A,grey,-0.219696695522991
USH1C,turquoise,0.439709076550607
TAF15,turquoise,-0.0312873100068862
KCNK15,turquoise,-0.318565834414061
OR2A14,grey,-0.126462886128886
TROAP,yellow,0.335842010805301
KCNC1,turquoise,0.525727053308047
IGSF11,grey,0.177871147351505
LOC285547,grey,0.183320176394634
TMEM196,brown,0.505622945148846
CPNE6,turquoise,0.109453654553395
ATP1B2,turquoise,-0.000608522103730611
LOC388906,grey,-0.0841185893437393
F3,grey,0.209552090369477
VEGFB,turquoise,0.0265745415642699
SNORA46,blue,-0.0655064228740434
CERS3,grey,-0.0457402900837796
RCAN1,brown,0.50839279941596
CXCR3,turquoise,0.446258793850042
PCED1B,turquoise,0.0425277620040835
SNORA7B,grey,-0.206980212712616
GALNT6,grey,0.165460613241603
CCDC74B,turquoise,0.230733478296746
RPLP2,turquoise,-0.0848598598095302
BBOX1,grey,0.0964257451948965
SLC26A3,turquoise,0.23178524560109
F13A1,green,-0.54427299170718
SGOL1,blue,0.361278849044048
PFN1,turquoise,0.322202995065229
AARD,turquoise,-0.414046696494567
PCSK6,brown,0.579193427138228
TCEAL5,turquoise,-0.23086493031192
GPR56,yellow,0.440709313636966
LHPP,turquoise,0.179925002428064
ATPIF1,turquoise,0.133058166856006
MYO7B,turquoise,0.140214897560055
GSTT1,turquoise,-0.0192274777278266
ATP5J,turquoise,0.113282149325146
FAM20A,brown,0.493162528547638
HES1,green,-0.732152566493585
JMY,blue,-0.54396711209933
C5orf30,brown,0.600542579859457
FAU,turquoise,-0.0849917731660454
LOC100129027,turquoise,-0.0137041449422561
PTPRZ1,turquoise,0.399040557984667
AIM1,blue,0.382705124686974
CDRT1,turquoise,0.207243887554443
TSSK1B,turquoise,0.391470241013816
TMEM163,grey,-0.115578031176407
RRAD,grey,-0.0928119247203037
FLJ13224,green,-0.421163481483481
EGR3,green,-0.596139444207894
TUBG1,turquoise,0.298393455302375
KEL,turquoise,0.268001470379511
CORO7,turquoise,0.134103305127653
ABCB1,grey,-0.496242821105171
LINC00327,turquoise,0.368765284459081
RFPL3S,turquoise,0.0320577317943768
B3GNT2,blue,0.297798751873474
C16orf13,turquoise,-0.107461033508637
LOC100130451,grey,0.2923778007978
COL23A1,turquoise,-0.0982124642841096
ADAMTS2,brown,0.583199980369847
ADAMTS7,brown,0.652219700307598
MUC12,turquoise,0.343721404242553
GDPD2,yellow,0.229982394639162
FTL,turquoise,-0.0706226827684313
HEYL,turquoise,-0.158269583533704
CDH20,grey,-0.216384172446585
CLGN,grey,0.207923038919951
KCNG2,blue,0.100068061870364
OPN3,blue,0.298951326117338
PMFBP1,turquoise,0.148795893869672
SNORA25,blue,0.173691011331274
C22orf31,turquoise,0.193243450252999
LOC728323,turquoise,-0.214818819535131
STRA13,turquoise,-0.0212415481047887
LINC00152,turquoise,0.41459426881323
SNORA38B,blue,0.0968468559547471
HAND2,grey,-0.0373302918512807
DPM3,turquoise,-0.0157858747964833
RANBP6,blue,0.117680950080965
PCDHA9,turquoise,0.27406963909489
SFRP5,blue,0.0315740699670445
GRIK3,brown,0.534974029305539
CTAGE6P,blue,-0.276067325037237
DTX2,turquoise,-0.141878811585233
UQCR11,turquoise,0.248047738784096
LOC285740,brown,0.576533728169768
HMMR,brown,0.564638937261482
C1orf111,grey,-0.26080564505744
PKHD1L1,turquoise,-0.0349527969591063
IL15,turquoise,0.0712406908420334
SNORD36C,grey,0.224436724707538
ZNF625-ZNF20,blue,-0.0539022897951492
PRG4,grey,-0.236902830007235
TMEM151B,turquoise,-0.244729425583714
INTS4L2,grey,-0.0752607484021979
MYPN,turquoise,-0.0143039637419542
DENND6B,turquoise,0.194486956141158
TSTD1,turquoise,0.258021265735049
COX7A2,turquoise,0.158708031997733
PTGER1,turquoise,0.136262480063643
LOC100335030,blue,0.126681296426618
FGD5P1,turquoise,0.213288445387603
LOC100129722,turquoise,-0.480943486335939
SORCS2,turquoise,0.0555376546661126
COL26A1,turquoise,0.393141157096609
SLC9C1,brown,0.566327747171203
C6orf1,turquoise,0.270304605480074
FOXI2,green,-0.562919634616549
C5orf38,grey,-0.366594765914126
LOC400680,grey,-0.121388345074008
RXFP4,green,-0.523722772273811
PDZK1IP1,turquoise,0.0302586954417312
MLLT4-AS1,turquoise,-0.552787435039615
YPEL3,turquoise,-0.130925168495227
ABCA6,blue,-0.215544208384298
SNORD71,blue,-0.0761064983477244
SNORD98,blue,0.113405191561749
RPL23AP82,turquoise,0.224377781398319
CYP4F11,green,-0.43592332077212
SYNDIG1L,turquoise,0.259462288251049
ST6GALNAC3,green,-0.277711380367972
ELOVL2,grey,-0.134917464569954
FSCN3,grey,-0.218178178465004
FAM46C,blue,-0.293411889333495
RPL34,turquoise,-0.0999254551356923
C11orf35,green,-0.685231506498982
NRON,brown,0.590711056225531
PAX9,turquoise,-0.0564279973444206
TM2D1,turquoise,0.263559033067205
CD53,yellow,0.331260648691187
ECT2,brown,0.662233837240245
LOC150622,brown,0.674103389896248
MYO7A,green,-0.84158953053483
GJA3,brown,0.430801920826126
CACNA2D3,grey,-0.0984157916720206
ATOX1,turquoise,0.204336309898077
DES,grey,-0.233117721053953
OPCML,turquoise,0.00614273147108455
STXBP2,turquoise,0.0199115332623561
SNORD17,blue,-0.181055887517868
TMC2,grey,0.185638407647546
CCNB3,turquoise,0.356079029423288
ACRBP,turquoise,0.286680466908976
FAM111B,brown,0.697036619816882
ALDH1L1-AS1,turquoise,-0.193907539324786
S100A2,grey,0.334996956950249
TMPRSS11F,grey,0.262063245372859
LOC100499183,brown,0.440201193578251
PIM2,green,-0.867071039806245
C9orf169,turquoise,0.0605758572720678
HERC5,green,-0.773833638220584
CNNM1,grey,0.0270827702413392
PLEKHA1,blue,0.100867352869421
LOC388948,turquoise,0.105559808201799
KIAA1644,brown,0.548075366374286
C6orf52,turquoise,0.0649341224094768
GRM6,brown,0.648804172829013
ACTN2,grey,-0.290302646946593
PFKFB3,green,-0.893290380899921
PI4KAP1,grey,-0.280316727990471
SNCA,grey,0.0318233542149794
TMPRSS6,turquoise,0.153472757143197
CHCHD5,turquoise,0.060493003366237
ADAMTS19,grey,0.010911316472986
RNF128,blue,0.349260013087795
C8orf56,turquoise,0.35597237738563
FBLN2,turquoise,0.182469284113421
SCNN1D,turquoise,-0.0022507117946923
LOC284578,green,-0.590255684415393
ROGDI,turquoise,0.272045712998219
AGMO,turquoise,0.286168905536381
DNAH2,turquoise,-0.269411785403966
MST1L,turquoise,0.0755749659841402
MT1L,turquoise,0.388308098835037
EGFL7,grey,0.064280543511648
AKAP2,blue,-0.160870176263837
LOC401109,turquoise,0.162472501233349
C15orf61,turquoise,-0.00519027968330025
SLC7A11-AS1,turquoise,0.00364438597253539
RAMP1,turquoise,-0.472959015672026
THBS2,brown,0.81414212040237
PCDH19,turquoise,-0.0902553507286154
MIR3650,turquoise,-0.295500410381524
RPL36AL,turquoise,-0.12458665198983
GPR62,grey,-0.260748461742243
KIFC1,yellow,0.369920693035255
PPP1R15A,green,-0.8132963332962
COX7B,turquoise,0.153260693048367
LOC150197,turquoise,-0.0686140763730183
LOC729020,blue,0.122819769590473
BHLHE22,brown,0.302492096193124
SPESP1,turquoise,0.127786561908798
PTAFR,yellow,0.337786361314599
ARHGAP29,blue,-0.353943806368371
ADAT3,grey,0.208187824075808
UFSP1,grey,0.275295565579696
MDK,turquoise,0.0519813685794378
KLF15,green,-0.638072977762038
PRELP,turquoise,-0.014804854157052
GLIS3-AS1,blue,-0.037491274295775
ECE2,turquoise,0.498443609727121
IKZF2,blue,0.247051150370192
LOC100505875,grey,-0.219169825450086
CCSER1,grey,0.114655260854808
SNORA62,blue,0.113450340413095
CCDC7,blue,-0.189559731026936
EFNA1,green,-0.633853858886107
OMG,blue,0.00463258065454902
LAMTOR5,turquoise,0.0518124795859043
CCDC116,turquoise,0.319889675852702
ZBED3-AS1,brown,0.239617068928554
RDH12,grey,0.0145048650039488
TAF7L,grey,0.113749275043755
CYSLTR1,blue,0.314141423422968
CIT,yellow,0.663429372165791
SNORA70F,blue,-0.23494737406466
DUSP23,turquoise,0.0353759317054425
ACSM5,turquoise,0.331637796274948
TNFSF11,brown,0.522539140118285
JUND,turquoise,-0.507582910449877
SH3GL3,turquoise,-0.52985873771909
OR2A7,blue,0.059128899552636
CKB,turquoise,-0.41257711448699
ZNF99,brown,0.401514509153131
EFCAB12,turquoise,-0.134502701882157
C10orf10,green,-0.785214526728145
C20orf195,grey,-0.362927263326968
SLC4A11,turquoise,0.401141507011972
ATP8B3,turquoise,0.448912860012382
LOC100128076,turquoise,0.0792950953451568
LINC00426,brown,0.416119916398785
LRRC4B,grey,-0.226050071535372
HRCT1,turquoise,0.611566031208716
LOC440700,blue,-0.202349442818673
C6orf201,blue,-0.0607782814514591
HIST1H2AG,blue,0.10316839584156
TIMD4,turquoise,-0.0513965572050401
LOC100288974,blue,-0.0191308107423622
PRSS37,blue,0.123552930367291
SNHG6,turquoise,-0.116039094507828
SEC14L4,grey,0.169715505683919
APBA2,turquoise,0.051643967479493
MFSD2A,turquoise,0.274305422642663
ANO5,yellow,0.36289576478273
GPC2,turquoise,0.191219003672629
ETS2,green,-0.904178944615138
C11orf85,grey,-0.448394457782619
RAPSN,turquoise,0.457037342194082
NR4A3,green,-0.615360164385277
S100A10,turquoise,0.333333330309281
LECT1,turquoise,0.456991325248942
PALM,turquoise,-0.307505131559715
RUNX3,turquoise,-0.186090720249968
NRGN,turquoise,0.0623039176284814
NLGN1,blue,0.0622515955916024
COL6A3,blue,0.457323707407228
TEKT3,turquoise,-0.260325344071874
GUSBP9,blue,-0.122391876330042
LOC283692,grey,0.0123434606268402
VWA5B2,yellow,0.555331784122467
LGALS2,blue,0.108631055039205
MPPED1,turquoise,-0.311339678120624
NOXO1,grey,-0.0930429532522856
FRK,blue,0.415388012321767
F2,turquoise,0.360105182900534
USP32P2,grey,-0.27898838835085
GPR146,turquoise,-0.597754139134276
RASL11B,grey,0.0948141184798286
HTR3E,blue,0.248676372439211
SRGN,turquoise,0.468109197559981
LOC401463,turquoise,0.206962897049526
PPEF1,grey,0.104326426955221
C1orf168,turquoise,-0.0607202544649115
ANKRD9,turquoise,-0.254270839317524
ZNF474,brown,0.561228815513156
TMEM51,yellow,0.338976195635196
ZNF878,blue,-0.349359169057717
FAM43A,green,-0.690522043555523
UTS2D,yellow,-0.00234872502317052
TMEM213,turquoise,-0.213615431321693
FAM229A,turquoise,0.213522038372471
LCLAT1,blue,0.386473633808833
MYRIP,blue,0.364093156333364
DIRAS1,brown,0.559908265248615
C3AR1,yellow,0.272667357754751
DLGAP1-AS5,grey,-0.274814394712387
DNPH1,turquoise,0.29669528716717
ANXA2P1,blue,-0.0176049554779751
ALPK2,grey,0.111568493382905
RNU4ATAC,green,-0.737820414726154
CKM,grey,-0.0185258744491429
PET100,turquoise,0.0663148151489285
NR4A2,green,-0.600876119796758
SERPING1,turquoise,-0.157440758103041
IGFBP1,brown,0.747538393733812
SNORD114-7,blue,-0.104935854250942
SOX15,turquoise,-0.180655164154738
HAPLN4,turquoise,0.0942183723158904
DDIT3,green,-0.945203603140517
MMP19,yellow,0.671083458692645
TSPAN5,blue,0.232930951592
RABL2B,turquoise,0.0290137862558473
HLA-DOA,yellow,0.230610010156746
MIR5047,blue,-0.0863683448488582
PRRG2,turquoise,0.336677183761753
ISM2,turquoise,0.464577358363561
RTL1,blue,-0.0501787980452245
C22orf26,green,-0.590272707437548
SPOCD1,turquoise,-0.0308829474810338
RASGEF1B,blue,-0.0596921595026652
SVOPL,turquoise,-0.0120345059274587
SNORD21,blue,-0.188516281465559
CTAGE9,grey,0.0809903582908111
TMA7,turquoise,0.125080749148156
IGFBP2,grey,-0.26946978925206
GTF2H2B,blue,0.376299869198077
BAAT,turquoise,0.231959636206094
ICAM4,grey,-0.406259026219968
PLEK,yellow,0.276835635057098
RPL37A,turquoise,0.0164814181804246
PGM2L1,blue,0.351079566097821
SOWAHA,blue,-0.588571270870778
ULBP1,turquoise,0.268218186972422
LOC654342,turquoise,0.268537218571675
ROMO1,turquoise,0.102782650180528
CHIT1,turquoise,0.284765388302482
MRS2P2,blue,-0.504169902237582
MAST1,turquoise,0.0474515540170706
NUSAP1,brown,0.596386687551228
NAT2,brown,0.709865583842657
RASL10B,grey,0.0637799423624444
SLC3A1,blue,-0.212034245123348
GTF2IRD1P1,turquoise,0.211588647519171
MATN1,turquoise,-0.457231892284737
FOXA2,turquoise,-0.218132801795557
KCNH8,turquoise,0.0424052322066602
MAP2,turquoise,-0.292803124254166
LOC400958,turquoise,0.491552766383047
ETV2,turquoise,-0.167511143266961
CST6,turquoise,0.122911415810514
POLR2J3,turquoise,-0.0120159215941614
GLTSCR1,turquoise,0.276316953011039
ENPEP,grey,0.274433732315645
DEGS2,grey,-0.112417333768119
DQX1,turquoise,-0.0207710731539293
LOC100996307,grey,-0.0812328564811597
ASPHD1,turquoise,0.535075765050507
LOC100506421,turquoise,0.296068733491456
ASIC3,turquoise,0.204965968546451
SNORD99,green,-0.483610275096982
FOXC1,turquoise,-0.230180008053794
FAM71C,blue,0.0558869597855863
MAP3K19,grey,-0.148777442422968
PIK3AP1,yellow,0.482620820808501
ADAMTS5,blue,0.600316052696413
CLEC3B,brown,0.47666013957168
BRIP1,yellow,0.178480143289774
ABCC3,yellow,0.473878128496687
SNORA32,blue,0.171096531653443
TMEM178B,turquoise,0.363135929074386
SNORA65,blue,-0.0915671787493095
TMEM31,turquoise,-0.00410550686206887
BCL3,grey,-0.561763292076759
NXNL2,turquoise,-0.346806773626668
SNORA68,blue,-0.378669013051774
LINC00263,turquoise,-0.116848554660365
SERPINE2,brown,0.648794625127109
DNAJC12,brown,0.503526963413736
GAD1,grey,0.106835686349498
FAM98C,turquoise,0.0338222099170912
HIST1H2BF,turquoise,-0.11085412827469
COX16,turquoise,-0.0629088625851893
RAB3A,turquoise,-0.162784473833455
TMEM27,grey,0.0241792655009732
KCNE1,brown,0.281771614386337
COL4A1,brown,0.293106229460877
EHF,turquoise,0.412478433025221
SIX6,blue,-0.215614214055187
BDKRB1,brown,0.374673317010348
MIR4731,blue,-0.281343047266585
SPARC,brown,0.667168415664339
LAG3,turquoise,-0.0496078973928456
LAMC2,turquoise,0.0296235885076983
LOC100133957,grey,0.0880785047989066
KCNJ10,yellow,0.211981075231058
SNORA81,blue,-0.0171837466435876
MAGEE2,brown,0.510677621875183
LOC100130370,green,-0.257275604144912
GRIN2A,brown,0.581737804050022
MARVELD3,grey,0.088986519994688
C16orf59,yellow,0.285755162253476
AQP3,turquoise,0.475024620307482
RBX1,turquoise,0.304481471847403
CCDC124,turquoise,0.132202689383818
MYBPHL,yellow,0.00634967541488976
KCNJ9,green,-0.626437546223315
MIR634,turquoise,-0.313213750055154
C12orf69,blue,0.0212216415543424
RHOB,green,-0.726858592090072
ADAMTS4,yellow,-0.0335999755211125
C19orf18,turquoise,0.121460269974287
KDM3A,blue,-0.57786705210301
ROBO2,grey,0.374131446181502
SLC45A1,turquoise,0.112904794337533
PCDHGA7,blue,-0.0186036726903278
NTRK3,turquoise,-0.131085319406679
LINC00839,brown,0.511070986529834
LOC100507118,turquoise,-0.357356433978133
ANGPTL7,green,-0.456117011641536
LGI4,turquoise,-0.0214997919832817
CYP8B1,brown,0.629332857272282
GPR1,grey,0.0519302815085106
LOC284889,turquoise,-0.126761159145525
SLC9C2,turquoise,0.307408997338243
REEP4,turquoise,0.437477594647507
SNORD46,blue,-0.30736295830707
COL6A6,brown,0.641553617315505
LOC100505658,blue,-0.116041398121655
SFTPA1,turquoise,-0.0352169155110419
HSD11B2,green,-0.47342747293852
PGCP1,blue,0.0747638819282235
NIPAL4,grey,-0.215651101288157
GLT1D1,turquoise,0.231853820011642
TWF1,blue,0.108036579617871
BST2,yellow,0.19138139753131
NBPF16,grey,0.345114659166162
SCN9A,turquoise,0.17858498713167
RPL23AP64,blue,-0.0212258398052807
KLRD1,grey,0.181841804376578
C7orf57,turquoise,0.297979747684546
FNIP2,blue,0.267864224006654
DCUN1D3,blue,0.115696988487371
FOXF2,turquoise,0.307831941440982
INSC,brown,0.607894328295129
TOB1-AS1,green,-0.657895778032552
C14orf2,turquoise,0.064015861977476
CELA2B,grey,0.15423467566019
ARL15,blue,0.0296443647185972
C3orf14,blue,0.275672114877467
HAVCR1,turquoise,-0.509987289674556
ITGB1,blue,0.313500334086187
LMX1B,turquoise,-0.107171654286499
LILRB3,yellow,0.140326730707841
COL10A1,brown,0.420864125182507
PAK3,green,-0.664380984374887
LOC100130417,grey,0.324021959420792
MIR210HG,turquoise,-0.529052883095811
DNAH8,turquoise,0.177619477218325
HRH4,grey,0.120451103562732
CENPF,brown,0.688734951274753
SNORD93,blue,-0.0977255577882329
ELF3,green,-0.758157578939584
FLJ31485,brown,0.589369495354469
NAA60,turquoise,0.300929483380862
ZNF726,brown,0.360293374031704
PRR13,turquoise,-0.229195877251308
HIST1H2AM,blue,0.141362743001413
EFCC1,turquoise,0.206667334243345
KHDC1L,turquoise,0.353619028609192
TRPM5,blue,-0.33244467769316
PANX1,blue,0.0430459528954079
MRPL52,turquoise,0.266432250018773
NUPR1,turquoise,-0.290483591198367
VIPR1,turquoise,-0.549382774377332
LOC100134259,grey,-0.0943055448875196
OAZ3,turquoise,0.203609338188759
RPL38,turquoise,-0.0932013713090202
MIR938,blue,-0.348946477128126
OR13D1,grey,0.516433273215868
SERPINF2,turquoise,0.120698333177743
FAM171B,blue,-0.0147243815978869
WNT3A,turquoise,-0.419989011178173
MYPOP,turquoise,0.160272022532578
C10orf131,blue,0.180796784907752
LOC283693,turquoise,-0.154328572191351
FAM221B,turquoise,0.150857431402413
SH2D3C,turquoise,-0.0577405856798892
KCTD16,blue,0.369039343369122
MIR3175,blue,-0.132560455344054
NOG,turquoise,0.0472453755089507
ZNF812,turquoise,0.272035114330571
SULT1A2,turquoise,0.343314872093343
ENHO,turquoise,-0.209068214077803
SAMD9,blue,0.526761695462725
USMG5,turquoise,0.15113068030803
TFCP2L1,green,-0.674595418944945
RAB31,brown,0.588606472821294
CRYAB,turquoise,0.200000122330611
SNORA64,blue,-0.232802017052185
RWDD2A,blue,-0.370720535737053
XIRP1,turquoise,-0.111119746682803
LY96,blue,0.0431919133203398
NGFRAP1,turquoise,0.109287285597377
HMCN1,blue,0.149778081522572
TMPRSS13,turquoise,-0.205369289510892
HIST1H4J,blue,0.0733576272557311
S100A1,turquoise,0.145059940823529
LOC286059,blue,-0.401875264370207
CRIP2,turquoise,0.271066307958032
PTGS2,blue,-0.534071382922283
LINC00235,blue,-0.088327177291186
