pathway,k,z_meta,delta_mean,concord,P_meta,FDR_meta
REACTOME_PI_3K_CASCADE_FGFR4,4,0.615505604784083,0.0107725265163469,0.5,0.538220869040233,0.710679947017901
GOBP_CELLULAR_RESPONSE_TO_CALCIUM_ION,4,0.615198416204003,0.00707053438349582,0.75,0.538423693611174,0.710679947017901
HALLMARK_MITOTIC_SPINDLE,4,-0.614705852132215,-0.0467059439478873,0.75,0.538748994356465,0.710679947017901
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION,4,-0.614689350376169,-0.0324310300652876,0.75,0.538759894204845,0.710679947017901
GOBP_MAINTENANCE_OF_LOCATION_IN_CELL,4,0.614685986663053,-0.0121275748349741,0.5,0.53876211604031,0.710679947017901
REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY,2,-0.614602831692896,-0.117979458461785,0.5,0.538817043903695,0.710679947017901
HALLMARK_UV_RESPONSE_DN,4,0.614518140580613,-0.0128545940775542,0.25,0.538872989348504,0.710679947017901
GOBP_RESPONSE_TO_IRON_ION,4,-0.614356989424438,0.0301287914970188,0.75,0.538979450981725,0.710679947017901
GOBP_REGULATION_OF_PHOSPHATASE_ACTIVITY,4,-0.613150676777734,-0.0285948827059266,1,0.539776714540069,0.711548976745216
REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING,4,0.612391354775299,0.0124927757465965,0.5,0.540278860285213,0.712028628515116
KEGG_HEMATOPOIETIC_CELL_LINEAGE,4,0.611994570273957,0.0416341768954556,0.5,0.540541349986246,0.712192275097026
GOBP_NEGATIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS,4,-0.610821204643327,-0.0299141177652499,0.5,0.541317953789547,0.713033037621483
GOBP_HEAD_MORPHOGENESIS,4,-0.609893297836766,-0.0313556206490519,0.5,0.541932492511977,0.713561245083985
GOBP_SUBSTRATE_DEPENDENT_CELL_MIGRATION,4,0.609442400906419,0.00885297132245486,0.75,0.542231240382816,0.713561245083985
GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION,4,-0.609408565583827,-0.0381934715099285,0.5,0.542253661746527,0.713561245083985
GOBP_TRNA_METHYLATION,4,-0.609255782859488,-0.0330457726199261,0.75,0.54235491072403,0.713561245083985
GOBP_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS,3,0.609169840251969,-0.00155651137685498,0.666666666666667,0.54241186895683,0.713561245083985
GOBP_BRAIN_MORPHOGENESIS,4,-0.608441657005964,-0.0734438913782315,0.5,0.542894590099104,0.714013855535194
REACTOME_SIGNALING_BY_FGFR2,4,0.608131056416684,-0.0344056910806745,0.25,0.543100555934385,0.714102339761529
GOBP_GLYCOSYL_COMPOUND_METABOLIC_PROCESS,4,0.607535147128329,0.00630194378437879,0.5,0.543495824937223,0.714276854984469
GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY,4,0.607477555827942,0.0277409775728155,0.75,0.54353403306206,0.714276854984469
GOBP_CELLULAR_RESPONSE_TO_THYROID_HORMONE_STIMULUS,4,0.607303606365193,0.0198788148008357,0.5,0.543649445462057,0.714276854984469
GOBP_SOMITOGENESIS,4,0.607015184266697,0.037452198186822,0.5,0.543840835304236,0.714346035964672
REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE,4,-0.606242608847824,-0.0934422811017061,0.75,0.544353662509294,0.71474190449078
GOBP_SARCOPLASMIC_RETICULUM_CALCIUM_ION_TRANSPORT,4,-0.606142940637049,-0.044844575719553,0.75,0.544419838689617,0.71474190449078
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION,4,-0.604844379809669,-0.0429552461106277,0.75,0.545282402553217,0.715691840618536
GOBP_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER,4,-0.603337944655397,-0.0220053540129487,0.75,0.546283895222001,0.716823592379736
GOBP_ATRIAL_SEPTUM_DEVELOPMENT,4,0.602755013143649,0.0864442970485321,0.75,0.54667167818693,0.717149674136179
GOBP_STRIATED_MUSCLE_CONTRACTION,4,0.601808752738828,0.0056178576879896,0.5,0.547301448197949,0.717766727705502
GOBP_MALE_MEIOSIS_I,4,0.601419545330286,-0.0399725882693854,0.5,0.547560583735702,0.717766727705502
GOBP_REGULATION_OF_TUBE_SIZE,4,0.601140690742505,0.0156013464790613,0.75,0.547746283316384,0.717766727705502
REACTOME_THE_NLRP3_INFLAMMASOME,4,-0.601116840516303,-0.0335624944227406,0.5,0.547762167509206,0.717766727705502
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,4,-0.600866339161707,-0.0574098577355358,0.5,0.547929014559831,0.717766727705502
GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT,4,0.600792134322455,-0.0215492989347794,0.25,0.547978443699812,0.717766727705502
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,4,-0.599847653423218,-0.044400948972388,0.75,0.548607771395378,0.718408294739267
KEGG_CALCIUM_SIGNALING_PATHWAY,4,0.599429094600397,0.0118849009484685,0.75,0.54888678010239,0.718590905351438
GOBP_CONNECTIVE_TISSUE_REPLACEMENT,1,0.599031949119317,0.0428890547702761,1,0.549151579539573,0.718754825381104
REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM,4,-0.598194029968028,-0.00844042203272434,0.5,0.549710474467208,0.719303489969924
REACTOME_MITOTIC_SPINDLE_CHECKPOINT,4,0.597883691389358,-0.0168627479160599,0.5,0.549917542478458,0.719391622515646
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1,4,0.596415895492021,-0.0084916941864878,0.5,0.550897424145729,0.720490433560162
GOBP_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,4,-0.595944336630508,-0.0347306042569254,0.5,0.551212412985567,0.72055237258477
GOBP_POSITIVE_REGULATION_OF_PROTEIN_POLYUBIQUITINATION,2,-0.595925998543283,-0.0169090131560774,0.5,0.551224664131173,0.72055237258477
HALLMARK_XENOBIOTIC_METABOLISM,4,-0.594521487294678,-0.0615860429625287,0.5,0.552163375074938,0.721596248289557
REACTOME_DAP12_INTERACTIONS,4,0.593942872877888,0.0188150504193071,0.5,0.552550322567355,0.721918703602972
GOBP_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS,4,-0.592365048004848,0.00609960649933192,0.5,0.553606166101267,0.723114700470681
GOBP_TRANSLATIONAL_ELONGATION,4,-0.59133477014542,-0.049168579723439,0.75,0.554296136897546,0.723832312677013
GOBP_INTERLEUKIN_8_PRODUCTION,4,0.590535553497625,-0.0162241282309206,0.25,0.554831657040811,0.724347921425744
GOBP_POSITIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY,4,0.590205094833447,0.00108351810789018,0.5,0.555053156836141,0.72445341053214
REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1,4,0.589731528947223,-0.0669047521779622,0.5,0.55537065384169,0.724684109637826
GOBP_GLYCOSYL_COMPOUND_BIOSYNTHETIC_PROCESS,2,-0.588160843032712,-0.0956181258472984,0.5,0.556424337412288,0.725875073051905
GOBP_SEROTONIN_TRANSPORT,4,-0.587829730533913,-0.00175623717349206,0.5,0.556646586242031,0.725981072077057
GOBP_NEGATIVE_REGULATION_OF_CILIUM_ASSEMBLY,3,0.58755904741466,-0.0116531914510683,0.666666666666667,0.556828305895331,0.726034172462663
REACTOME_SIGNALING_BY_FGFR,4,0.587072341480305,-0.0240483126888958,0.75,0.557155122407397,0.726039519709277
REACTOME_SIGNALING_BY_ALK,4,-0.586999627241414,-0.0757520847087914,0.75,0.557203957064498,0.726039519709277
GOBP_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH,4,-0.586820264893575,-0.0377208349225337,0.5,0.557324425172427,0.726039519709277
REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE,4,-0.586713066518561,-0.0885025660180267,0.75,0.557396430648819,0.726039519709277
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,4,-0.586316164700303,-0.0112690174184656,0.75,0.557663070236278,0.726203123077035
GOBP_MYELIN_ASSEMBLY,4,-0.585493572808759,-0.0268347913993032,0.75,0.558215886984941,0.726655223755615
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1,4,-0.585379608831244,-0.0716870821788926,0.5,0.558292496635699,0.726655223755615
GOBP_PROTEIN_DEPOLYMERIZATION,4,0.584890378852014,0.00957464642216588,0.75,0.558621428241607,0.726899604249693
GOBP_ACTIN_FILAMENT_BASED_TRANSPORT,4,-0.584668169165114,-0.0084250916544257,0.75,0.558770861030335,0.726910349531378
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION,4,0.583764285370273,-0.00824317165976636,0.25,0.559378909823967,0.727517556626321
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN,4,-0.58348237713715,-0.0690345327185616,0.75,0.559568617084942,0.727580507416759
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_CHEMOTAXIS,4,-0.58284197952932,0.0951626310252603,0.25,0.559999682053839,0.72782337202245
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,4,0.582784910114057,0.0149438909242819,0.75,0.560038104477169,0.72782337202245
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING,4,-0.58252170680665,-0.0618054562868497,0.75,0.560215324667399,0.727869973937027
GOBP_POLYSACCHARIDE_CATABOLIC_PROCESS,4,-0.58218514231612,-0.0629089952155987,0.5,0.560441980037465,0.727925138009756
GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION,4,0.581877955417803,0.0389724038550204,0.5,0.560648890186101,0.727925138009756
REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY,4,0.581828954494917,0.0190569977398223,0.25,0.560681898882636,0.727925138009756
GOBP_OOCYTE_DIFFERENTIATION,4,-0.580463810572026,-0.0242567568488092,0.5,0.561601884629184,0.728839781800529
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING,4,0.580354704346694,0.00184790331747372,0.5,0.561675444022038,0.728839781800529
REACTOME_HIV_INFECTION,4,-0.579995856976168,-0.0656700986221115,0.75,0.561917411689571,0.728839781800529
GOBP_CARDIAC_CHAMBER_DEVELOPMENT,4,0.579943678629191,0.00429592701505803,0.75,0.561952599290756,0.728839781800529
GOBP_INTERLEUKIN_1_PRODUCTION,4,0.579472582815428,0.0526431176640524,0.75,0.562270341179435,0.729068241433622
GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION,3,0.578277121580705,-0.0116889387577261,0.333333333333333,0.563077038008258,0.729930430187443
GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE,4,0.577544623969341,0.0438874280285955,0.75,0.563571602828063,0.73017685808483
GOBP_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,4,-0.577428476628248,-0.0359189895130443,0.5,0.563650041953832,0.73017685808483
GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,4,-0.576804320329437,-0.00131455454971317,0.5,0.5640716507175,0.73017685808483
GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION,4,0.576776529865425,0.0449981011122913,0.5,0.564090426314426,0.73017685808483
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING,4,0.576719167848419,-0.0163620700792525,0.5,0.56412918178672,0.73017685808483
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,4,0.576642342354133,0.0927789533269486,0.5,0.564181089367388,0.73017685808483
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,4,-0.576525851327328,-0.0205866070785881,0.5,0.564259801576916,0.73017685808483
REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS,4,0.576151715811873,-0.00659247975880037,0.75,0.564512638199427,0.730320496002224
GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION,4,-0.575393304686014,-0.0414552641608386,0.75,0.565025331217409,0.730752010342133
GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,4,0.575084092917307,0.0198811837924109,0.5,0.565234425495621,0.730752010342133
GOBP_PROTEIN_PALMITOYLATION,4,-0.575000303068262,-0.0566790098086686,0.75,0.565291092026348,0.730752010342133
GOBP_POST_EMBRYONIC_ANIMAL_ORGAN_DEVELOPMENT,4,-0.57481877364975,-0.048348708660799,0.5,0.565413868557595,0.730752010342133
GOBP_RESPONSE_TO_PURINE_CONTAINING_COMPOUND,4,-0.574009061729444,-0.0155540449465449,0.75,0.565961669230441,0.730966533603434
GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE,4,-0.573966414057215,-0.0270826153540094,0.75,0.565990529052269,0.730966533603434
GOBP_SYNAPTIC_VESICLE_MEMBRANE_ORGANIZATION,4,-0.573943932382032,-0.0692642742813601,0.5,0.566005742761097,0.730966533603434
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS,4,0.573419601102118,-0.0470467566707041,0.25,0.566360621784787,0.731241434696557
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES,4,0.572374964896168,-0.0525954796218454,0.5,0.567067972740404,0.731967821002697
GOBP_DOPAMINERGIC_NEURON_DIFFERENTIATION,4,0.571818608723836,-0.0227631467265165,0.5,0.567444868993488,0.731967821002697
GOBP_POLYAMINE_METABOLIC_PROCESS,4,-0.571763720113248,-0.076651205864155,0.5,0.567482059069394,0.731967821002697
GOBP_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,4,-0.571749268363396,-0.0390533603131722,0.75,0.567491851125028,0.731967821002697
GOBP_METAL_ION_EXPORT,4,0.571013107728217,0.0732905102618135,0.75,0.567990757648431,0.732427851523108
GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT,4,0.569311084470542,0.0485730914208351,0.75,0.569145045820731,0.733732559071343
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,4,0.568866234088077,0.00877486965254879,0.5,0.569446921627573,0.733937972330507
GOBP_SENSORY_PERCEPTION_OF_PAIN,4,0.56772437748286,0.0639374623546827,0.75,0.57022213603901,0.734403905736009
GOBP_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS,4,0.567262742961531,0.0225296871374797,0.75,0.570535685672953,0.734403905736009
GOBP_MACROPHAGE_ACTIVATION,4,0.567246671729302,0.0521577490809168,0.75,0.570546602993308,0.734403905736009
REACTOME_FERTILIZATION,3,-0.56715625268742,-0.0157949199803822,0.666666666666667,0.570608027247912,0.734403905736009
GOBP_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY,2,0.567119156367276,-0.0346962792041719,0.5,0.570633228755976,0.734403905736009
HALLMARK_INTERFERON_GAMMA_RESPONSE,4,-0.567073550681111,-0.00755428116093176,0.75,0.570664211856627,0.734403905736009
GOBP_GLOMERULAR_MESANGIUM_DEVELOPMENT,4,0.566083920480703,0.0231746703962234,0.75,0.571336733454158,0.735080247652794
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC,4,0.56581042105406,0.0771317535232799,0.5,0.571522661559891,0.735080247652794
GOBP_POSITIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY,4,-0.565670129458784,0.0418567283047745,0.25,0.57161804459153,0.735080247652794
GOBP_NEURONAL_ACTION_POTENTIAL,4,-0.565124881783412,-0.0211683836059526,0.75,0.571988825598606,0.735373399003052
REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE,4,-0.564459308553987,-0.0634651481059392,0.5,0.572441585627638,0.73576343485614
GOBP_AMINE_CATABOLIC_PROCESS,4,0.564224740813417,-0.010864878006646,0.75,0.572601192238232,0.73576343485614
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND,4,0.564048850436126,0.0179015774746879,0.5,0.572720886949584,0.73576343485614
GOBP_DENDRITIC_CELL_MIGRATION,4,0.562861617157772,0.115546591772886,0.75,0.573529118516358,0.736574325867866
GOBP_PROTEIN_CONTAINING_COMPLEX_REMODELING,4,-0.562701458041937,0.0614712467677125,0.5,0.573638191246872,0.736574325867866
GOBP_PHAGOCYTOSIS_RECOGNITION,4,-0.561688712218308,0.0424933749492972,0.25,0.574328126336067,0.737276370606933
GOBP_POSITIVE_REGULATION_OF_LIPID_STORAGE,4,-0.561162629382524,-0.0705779708173101,0.5,0.574686676267954,0.737552765728737
REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS,3,0.560301732391027,0.0992138623537397,0.666666666666667,0.575273645965489,0.738122103931299
GOBP_POSITIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION,4,0.559443965381562,-0.0237499136226546,0.5,0.575858763262427,0.73864109651208
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSYLATION_PRECURSOR_BIOSYNTHESIS,4,0.559288207296407,-0.0162792859215867,0.5,0.575965042240436,0.73864109651208
GOBP_MITOCHONDRIAL_DEPOLARIZATION,4,0.558982256523222,0.00334983931867478,0.75,0.57617382969234,0.738724862820184
GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_PROTEIN_COMPLEX,4,0.558591225206757,0.0775876355488324,0.5,0.576440729939415,0.73888307653922
GOBP_REGULATION_OF_FIBROBLAST_MIGRATION,4,0.557960423523961,-0.0190242072026706,0.25,0.576871409446614,0.73925109189662
GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,4,0.557009048813693,0.0407039017536624,0.75,0.577521246736226,0.739899701280127
GOBP_MUSCLE_CELL_FATE_COMMITMENT,4,-0.556478403001871,0.0227099550977614,0.25,0.577883854470713,0.740180091211369
GOBP_NUCLEOTIDE_PHOSPHORYLATION,4,0.555579574736271,-0.0393602183646265,0.5,0.578498297671928,0.740782823852961
GOBP_GLUTAMATE_METABOLIC_PROCESS,4,-0.554714604273683,0.0517637198028612,0.5,0.579089885312652,0.741355996885839
GOBP_MAINTENANCE_OF_SYNAPSE_STRUCTURE,4,0.554126742683247,0.0478023388951488,0.75,0.579492109263663,0.741686520158738
GOBP_RELAXATION_OF_MUSCLE,4,-0.553485114359526,-0.0385606384758577,0.5,0.579931270810339,0.742064143489671
GOBP_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY,4,-0.553273667800161,0.00118147594817029,0.75,0.580076029270723,0.7420649626621
GOBP_ESTABLISHMENT_OF_EPITHELIAL_CELL_POLARITY,4,0.552994799073329,0.0563990552629871,0.5,0.580266971527721,0.742124847589725
GOBP_LONG_TERM_SYNAPTIC_DEPRESSION,4,-0.552422664471088,0.00282086970749587,0.5,0.580658805985531,0.742441567424758
GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION,4,0.551927445199182,0.0162201278361995,0.75,0.580998063901676,0.742690921308275
GOBP_POSITIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION,4,0.551382253423457,0.0224508972171873,0.75,0.581371663532123,0.742974245105336
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES,4,-0.551120125832768,-0.0304102809415264,0.75,0.581551329803285,0.742974245105336
GOBP_DEOXYRIBOSE_PHOSPHATE_METABOLIC_PROCESS,4,-0.550972408092121,-0.00941610061173814,0.5,0.581652589244437,0.742974245105336
GOBP_CERAMIDE_TRANSPORT,3,0.54949053271299,-0.00386763592252699,0.666666666666667,0.58266885987437,0.744087787572702
GOBP_NATURAL_KILLER_CELL_ACTIVATION,4,0.548519171101596,-0.0116594218467351,0.25,0.583335469273893,0.744754359358114
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,4,0.547939620142287,0.0487854292984517,0.5,0.583733362820253,0.745077611591841
GOBP_POSITIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY,4,0.546922563311782,0.0232670774125644,0.75,0.584431933591251,0.745452694972879
GOBP_MULTICELLULAR_ORGANISM_GROWTH,4,-0.546899604615297,-0.0287510414491821,0.5,0.584447707379281,0.745452694972879
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING,4,0.5468794545173,0.0716984852783206,0.75,0.584461551681008,0.745452694972879
GOBP_MITOTIC_RECOMBINATION,4,0.544373659906836,-0.000637856830554191,0.75,0.586184367726304,0.747285935821503
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS,4,-0.544275756833324,-0.0160473737029588,0.75,0.586251727088173,0.747285935821503
GOBP_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,4,0.544155785518061,0.00691284452999959,0.75,0.586334274756045,0.747285935821503
GOBP_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,4,0.542697585805309,0.0771927554472984,0.75,0.587338036719511,0.748372199134776
GOBP_REGULATION_OF_RESPIRATORY_BURST,4,0.542305330123632,0.0352263507162436,1,0.587608184353801,0.748372199134776
GOBP_CARDIAC_MYOFIBRIL_ASSEMBLY,4,-0.54228439137782,-0.0437270004878113,0.5,0.587622606545329,0.748372199134776
GOBP_NEGATIVE_REGULATION_OF_SPROUTING_ANGIOGENESIS,2,0.542053391003518,-0.00726628398593885,0.5,0.587781725875248,0.748389739498431
GOBP_GASTRULATION_WITH_MOUTH_FORMING_SECOND,4,0.539215073585091,0.0103180186220781,0.75,0.589738460627981,0.750523967397983
REACTOME_FATTY_ACIDS,3,-0.539009888025436,-0.055782601417778,0.666666666666667,0.589880031754456,0.750523967397983
REACTOME_POTASSIUM_CHANNELS,4,0.538930093303651,0.0476333539021949,0.75,0.589935091654317,0.750523967397983
GOBP_GLOMERULAR_EPITHELIUM_DEVELOPMENT,4,-0.538280190365256,-0.00179669913715121,0.75,0.590383625396308,0.750523967397983
GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE,4,-0.538214684202775,-0.0220828185375309,0.5,0.590428843508431,0.750523967397983
REACTOME_FLT3_SIGNALING,4,-0.53812140930803,-0.0740225076953259,0.5,0.590493232791964,0.750523967397983
GOBP_MITOCHONDRIAL_TRANSPORT,4,-0.537977015919085,-0.0422537614663174,0.5,0.590592916435991,0.750523967397983
GOBP_RENAL_ABSORPTION,4,-0.537825681094628,0.071407677972711,0.5,0.590697400491289,0.750523967397983
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,4,-0.537610387477185,-0.0527549025045997,0.75,0.590846057405655,0.750523967397983
GOBP_MUSCLE_ADAPTATION,4,-0.537509753671402,-0.0291447665234094,0.5,0.590915549394333,0.750523967397983
REACTOME_AGGREPHAGY,4,-0.53677271146393,-0.0238864541835233,0.5,0.591424623419862,0.750972247556984
GOBP_MITOTIC_SISTER_CHROMATID_COHESION,4,0.536576481055155,0.020686463082036,0.5,0.591560193453317,0.750972247556984
GOBP_POSITIVE_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION,2,0.535995378149323,0.0646550428965464,0.5,0.591961744713862,0.7512112916496
GOBP_POSITIVE_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS,4,-0.535881741803581,-0.0517500183381721,0.75,0.592040283844257,0.7512112916496
REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE,4,0.535443466365132,0.00370995283781561,0.75,0.592343240273284,0.751410530713757
GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS,4,0.533987440069491,-0.0412019843180186,0.25,0.593350223831515,0.752394901364952
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,4,0.533783909188801,-0.0168810581953014,0.75,0.593491047626873,0.752394901364952
GOBP_NEPHRON_DEVELOPMENT,4,0.533687727616488,0.0125638408322958,0.5,0.593557601348696,0.752394901364952
GOBP_RESPONSE_TO_ISCHEMIA,4,-0.532577418065768,-0.0295371196860722,0.5,0.59432613747477,0.753183677543094
GOBP_ROOF_OF_MOUTH_DEVELOPMENT,4,-0.532232551752958,-0.0303531555014339,0.75,0.594564940237973,0.75330090484383
GOBP_PHOSPHATIDYLINOSITOL_3_PHOSPHATE_BIOSYNTHETIC_PROCESS,4,-0.53172990883527,-0.119706941954867,0.75,0.59491307395069,0.753394423838764
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_DIFFERENTIATION,2,-0.531538939396375,-0.0276182631714995,1,0.595045365008062,0.753394423838764
REACTOME_RHOU_GTPASE_CYCLE,4,-0.531408663831351,-0.0488508376396237,0.75,0.595135619050151,0.753394423838764
GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,4,-0.53128106139508,-0.0353807491482196,0.5,0.595224027223945,0.753394423838764
GOBP_AMINO_ACID_IMPORT,4,-0.530900882764341,-0.0350062286419369,0.5,0.595487466016817,0.753542630258193
GOBP_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE,4,-0.529637568582908,-0.0409365354082584,0.75,0.596363241467451,0.754250868890228
GOBP_ENDOCHONDRAL_BONE_MORPHOGENESIS,4,0.529457381832168,0.0200394284500927,0.75,0.596488201281661,0.754250868890228
GOBP_MODULATION_BY_HOST_OF_VIRAL_PROCESS,4,-0.529290245233136,0.0652680919693254,0.25,0.596604121451788,0.754250868890228
GOBP_AORTIC_VALVE_MORPHOGENESIS,4,0.52924847756301,-0.00286832115576196,0.5,0.596633091666323,0.754250868890228
GOBP_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS,4,0.528509069559878,-0.0232558064892034,0.5,0.597146053848063,0.754538750471096
GOBP_RESPONSE_TO_COLD,4,-0.528497768406918,-0.0874558877096451,0.75,0.597153895546653,0.754538750471096
GOBP_GLUCOCORTICOID_METABOLIC_PROCESS,4,-0.528208790610172,-0.0608691750414679,0.75,0.597354428764517,0.754606956258218
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,4,0.527474309759375,0.0042923221639037,0.75,0.597864252069205,0.755065742924781
GOBP_RESPONSE_TO_IMMOBILIZATION_STRESS,4,-0.527105622232916,-0.0745631756801491,0.75,0.598120242678835,0.7552038081298
GOBP_TONGUE_DEVELOPMENT,3,-0.525016779912717,-0.0180222893340636,1,0.599571526155099,0.756331643292293
GOBP_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY,4,-0.524989473688411,-0.00322323702559465,0.5,0.599590508497098,0.756331643292293
GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY,4,0.524892275501263,-0.0427758217163603,0.5,0.599658079520733,0.756331643292293
GOBP_POST_GOLGI_VESICLE_MEDIATED_TRANSPORT,4,0.524888990852877,0.017765601551346,0.75,0.599660363029445,0.756331643292293
GOBP_NEGATIVE_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY,3,-0.524763034665231,-0.00117495418174616,0.666666666666667,0.59974793155223,0.756331643292293
GOBP_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION,4,0.524047837051652,0.0556114573806354,0.75,0.600245268116433,0.756773478337784
