pathway,family
GOBP_PROTEIN_LOCALIZATION_TO_ENDOSOME,1550
GOBP_OSTEOCLAST_DEVELOPMENT,1551
GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,1552
GOBP_REPLACEMENT_OSSIFICATION,1553
GOBP_PHOSPHATIDYLINOSITOL_3_PHOSPHATE_BIOSYNTHETIC_PROCESS,1554
GOBP_RESPONSE_TO_PLATELET_DERIVED_GROWTH_FACTOR,1555
GOBP_HISTONE_H3_K9_TRIMETHYLATION,1556
GOBP_GRANULOCYTE_ACTIVATION,714
GOBP_MULTIVESICULAR_BODY_ORGANIZATION,245
GOBP_RESPONSE_TO_INCREASED_OXYGEN_LEVELS,1557
GOBP_INTERSTRAND_CROSS_LINK_REPAIR,1558
GOBP_LYMPH_VESSEL_MORPHOGENESIS,669
GOBP_RESPONSE_TO_STEROL,1559
GOBP_CELLULAR_RESPONSE_TO_STEROL,1559
GOBP_DENDRITIC_CELL_MIGRATION,725
GOBP_POST_ANAL_TAIL_MORPHOGENESIS,1560
GOBP_PLATELET_MORPHOGENESIS,1561
GOBP_SODIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE,891
GOBP_SYNAPTIC_VESICLE_RECYCLING,1562
GOBP_CELL_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS,1563
GOBP_CELL_DEATH_IN_RESPONSE_TO_HYDROGEN_PEROXIDE,1564
GOBP_NEURON_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS,1565
GOBP_IRE1_MEDIATED_UNFOLDED_PROTEIN_RESPONSE,1566
GOBP_PERK_MEDIATED_UNFOLDED_PROTEIN_RESPONSE,915
GOBP_ERAD_PATHWAY,1298
GOBP_PROTEIN_DEMANNOSYLATION,422
GOBP_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND,1567
GOBP_NIK_NF_KAPPAB_SIGNALING,1568
GOBP_COLLAGEN_ACTIVATED_SIGNALING_PATHWAY,1569
GOBP_P38MAPK_CASCADE,1570
GOBP_PEPTIDYL_TYROSINE_AUTOPHOSPHORYLATION,1571
GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY,1544
GOBP_NODAL_SIGNALING_PATHWAY,1438
GOBP_FC_RECEPTOR_SIGNALING_PATHWAY,726
GOBP_FC_GAMMA_RECEPTOR_SIGNALING_PATHWAY,726
GOBP_FC_EPSILON_RECEPTOR_SIGNALING_PATHWAY,1572
GOBP_ERBB_SIGNALING_PATHWAY,1573
GOBP_NEUROTROPHIN_SIGNALING_PATHWAY,1574
GOBP_TORC1_SIGNALING,1359
GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY_IN_RESPONSE_TO_VIRUS,749
GOBP_RIG_I_SIGNALING_PATHWAY,749
GOBP_REGULATION_OF_VIRAL_INDUCED_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,749
GOBP_REGULATION_OF_RIG_I_SIGNALING_PATHWAY,749
GOBP_SINGLE_STRANDED_VIRAL_RNA_REPLICATION_VIA_DOUBLE_STRANDED_DNA_INTERMEDIATE,1575
GOBP_VIRAL_RNA_GENOME_REPLICATION,1575
GOBP_ESTABLISHMENT_OF_MITOTIC_SPINDLE_LOCALIZATION,1576
GOBP_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH,1515
GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH,1515
GOBP_POSITIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT,1577
GOBP_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION,1578
GOBP_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC,1579
GOBP_RNA_MEDIATED_GENE_SILENCING_BY_INHIBITION_OF_TRANSLATION,1479
GOBP_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,1032
GOBP_NEGATIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,1032
GOBP_PROTEIN_REFOLDING,1580
GOBP_FLUID_TRANSPORT,884
GOBP_GLIOGENESIS,1075
GOBP_REGULATION_OF_CATECHOLAMINE_METABOLIC_PROCESS,1454
GOBP_INTRACILIARY_TRANSPORT,437
GOBP_CELL_MIGRATION_INVOLVED_IN_GASTRULATION,1581
GOBP_T_HELPER_1_TYPE_IMMUNE_RESPONSE,755
GOBP_TYPE_2_IMMUNE_RESPONSE,756
GOBP_T_CELL_PROLIFERATION,1266
GOBP_B_CELL_PROLIFERATION,1319
GOBP_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION,1266
GOBP_POSITIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION,1582
GOBP_MACROPHAGE_ACTIVATION,1583
GOBP_REGULATION_OF_T_CELL_PROLIFERATION,1266
GOBP_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION,1265
GOBP_NEUROTRANSMITTER_METABOLIC_PROCESS,1584
GOBP_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI,1193
GOBP_CELLULAR_RESPONSE_TO_GLUCOSE_STARVATION,1585
GOBP_LIPOPROTEIN_METABOLIC_PROCESS,1586
GOBP_LIPOPROTEIN_BIOSYNTHETIC_PROCESS,1586
GOBP_LIPOPROTEIN_CATABOLIC_PROCESS,1587
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,1392
GOBP_XENOBIOTIC_CATABOLIC_PROCESS,1588
GOBP_CELLULAR_KETONE_METABOLIC_PROCESS,1102
GOBP_KETONE_BIOSYNTHETIC_PROCESS,866
GOBP_CELLULAR_MODIFIED_AMINO_ACID_CATABOLIC_PROCESS,1589
GOBP_RESPONSE_TO_COCAINE,1590
GOBP_TISSUE_REGENERATION,1591
GOBP_ESTABLISHMENT_OF_PLANAR_POLARITY_OF_EMBRYONIC_EPITHELIUM,1592
GOBP_RIBOSOME_ASSEMBLY,573
GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS,573
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS,598
GOBP_PURINE_NUCLEOSIDE_METABOLIC_PROCESS,1044
GOBP_MOLTING_CYCLE,1593
GOBP_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS,1594
GOBP_VASOCONSTRICTION,766
GOBP_VASODILATION,1595
GOBP_KERATAN_SULFATE_METABOLIC_PROCESS,53
GOBP_VITAMIN_D_METABOLIC_PROCESS,875
GOBP_CELLULAR_MODIFIED_AMINO_ACID_BIOSYNTHETIC_PROCESS,1226
GOBP_THYROID_HORMONE_METABOLIC_PROCESS,845
GOBP_DOPAMINE_METABOLIC_PROCESS,1058
GOBP_INDOLE_CONTAINING_COMPOUND_METABOLIC_PROCESS,96
GOBP_PIGMENT_METABOLIC_PROCESS,876
GOBP_HORMONE_METABOLIC_PROCESS,869
GOBP_HORMONE_BIOSYNTHETIC_PROCESS,866
GOBP_PROGESTERONE_METABOLIC_PROCESS,1596
GOBP_RIBONUCLEOSIDE_CATABOLIC_PROCESS,802
GOBP_PHOTORECEPTOR_CELL_DEVELOPMENT,638
GOBP_EYE_PHOTORECEPTOR_CELL_DEVELOPMENT,638
GOBP_EAR_MORPHOGENESIS,1597
GOBP_INNER_EAR_MORPHOGENESIS,1597
GOBP_MIDDLE_EAR_MORPHOGENESIS,1598
GOBP_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH,1599
GOBP_ODONTOGENESIS,1599
GOBP_REGULATION_OF_ODONTOGENESIS,1600
GOBP_MECHANORECEPTOR_DIFFERENTIATION,699
GOBP_INNER_EAR_AUDITORY_RECEPTOR_CELL_DIFFERENTIATION,699
GOBP_SERINE_PHOSPHORYLATION_OF_STAT_PROTEIN,718
GOBP_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN,969
GOBP_BENZENE_CONTAINING_COMPOUND_METABOLIC_PROCESS,1601
GOBP_RESPONSE_TO_HYDROGEN_PEROXIDE,591
GOBP_NEURON_MATURATION,1602
GOBP_SUPEROXIDE_ANION_GENERATION,877
GOBP_PTERIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,108
GOBP_RETINOL_METABOLIC_PROCESS,869
GOBP_RETINOIC_ACID_METABOLIC_PROCESS,1603
GOBP_RETINAL_METABOLIC_PROCESS,1604
GOBP_RESPONSE_TO_STARVATION,1053
GOBP_FEAR_RESPONSE,1456
GOBP_REGULATION_OF_HAIR_CYCLE,1605
GOBP_MUSCLE_CELL_FATE_COMMITMENT,1606
GOBP_OVULATION_CYCLE,1267
GOBP_FIBRINOLYSIS,1607
GOBP_EMBRYONIC_DIGIT_MORPHOGENESIS,1511
GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS,1608
GOBP_HYDROGEN_PEROXIDE_CATABOLIC_PROCESS,1608
GOBP_CIRCADIAN_SLEEP_WAKE_CYCLE,1005
GOBP_REGULATION_OF_CIRCADIAN_SLEEP_WAKE_CYCLE,1005
GOBP_REGULATION_OF_CIRCADIAN_RHYTHM,1006
GOBP_EATING_BEHAVIOR,1009
GOBP_LONG_CHAIN_FATTY_ACID_BIOSYNTHETIC_PROCESS,533
GOBP_NUCLEOSOME_MOBILIZATION,1269
GOBP_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE,578
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR,1035
GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_RESULTING_IN_TRANSCRIPTION,1609
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,86
GOBP_SNRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_II,1056
GOBP_AMIDE_TRANSPORT,754
GOBP_XENOBIOTIC_TRANSPORT,1610
GOBP_ACTIVATION_OF_JANUS_KINASE_ACTIVITY,1611
GOBP_AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS,1478
GOBP_AMYLOID_PRECURSOR_PROTEIN_BIOSYNTHETIC_PROCESS,1612
GOBP_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS,1478
GOBP_CYTOPLASMIC_SEQUESTERING_OF_TRANSCRIPTION_FACTOR,1613
GOBP_GOLGI_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT,897
GOBP_MYELOID_DENDRITIC_CELL_DIFFERENTIATION,645
GOBP_T_CELL_HOMEOSTASIS,647
GOBP_REGULATION_OF_MACROPHAGE_ACTIVATION,1583
GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_ACTIVATION,1614
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_ACTIVATION,1583
GOBP_AMINO_ACID_ACTIVATION,64
GOBP_DNA_METHYLATION_INVOLVED_IN_GAMETE_GENERATION,432
GOBP_AMINO_ACID_IMPORT,342
GOBP_CELLULAR_METABOLIC_COMPOUND_SALVAGE,516
GOBP_RECEPTOR_METABOLIC_PROCESS,900
GOBP_RECEPTOR_CLUSTERING,668
GOBP_REGULATION_OF_VASCULAR_PERMEABILITY,1615
GOBP_NEGATIVE_REGULATION_OF_VASCULAR_PERMEABILITY,1615
GOBP_POSITIVE_REGULATION_OF_VASCULAR_PERMEABILITY,1616
GOBP_POSITIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING,965
GOBP_NEGATIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING,1617
GOBP_STRESS_FIBER_ASSEMBLY,1325
GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY,245
GOBP_PEPTIDE_CATABOLIC_PROCESS,1618
GOBP_NUCLEOTIDE_SALVAGE,516
GOBP_MYELIN_MAINTENANCE,1619
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY,1277
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY,1620
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY,1277
GOBP_ERYTHROCYTE_MATURATION,1621
GOBP_REGULATION_OF_CARBOHYDRATE_BIOSYNTHETIC_PROCESS,789
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSPORT,879
GOBP_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT,1622
GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT,1623
GOBP_POSITIVE_REGULATION_OF_ION_TRANSPORT,1390
GOBP_NEGATIVE_REGULATION_OF_ION_TRANSPORT,1389
GOBP_ANOIKIS,1624
GOBP_APOPTOTIC_CELL_CLEARANCE,1625
GOBP_RESPONSE_TO_ALKALOID,1590
GOBP_APICAL_JUNCTION_ASSEMBLY,931
GOBP_LEUKOCYTE_DEGRANULATION,712
GOBP_REGULATION_OF_LEUKOCYTE_DEGRANULATION,712
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_DEGRANULATION,1441
GOBP_RESPONSE_TO_DSRNA,1626
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION,715
GOBP_POSITIVE_T_CELL_SELECTION,716
GOBP_CD4_POSITIVE_OR_CD8_POSITIVE_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT,716
GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION,715
GOBP_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION,1627
GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION,715
GOBP_POSITIVE_REGULATION_OF_DNA_BINDING,1628
GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING,1629
GOBP_REGULATION_OF_PROTEIN_BINDING,1369
GOBP_STEROID_HORMONE_MEDIATED_SIGNALING_PATHWAY,1070
GOBP_SKELETAL_MUSCLE_TISSUE_REGENERATION,1591
GOBP_REGULATION_OF_MAP_KINASE_ACTIVITY,1630
GOBP_POSITIVE_REGULATION_OF_MAP_KINASE_ACTIVITY,1630
GOBP_NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY,1462
GOBP_NEGATIVE_REGULATION_OF_MAPK_CASCADE,1631
GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY,1368
GOBP_REGULATION_OF_CELLULAR_RESPIRATION,694
GOBP_REGULATION_OF_ATP_DEPENDENT_ACTIVITY,1427
GOBP_REGULATION_OF_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,797
GOBP_REGULATION_OF_CARBOHYDRATE_CATABOLIC_PROCESS,797
GOBP_PIGMENTATION,1444
GOBP_REGULATION_OF_RNA_SPLICING,593
GOBP_HISTONE_EXCHANGE,1632
GOBP_RNA_STABILIZATION,1633
GOBP_PROTEIN_KINASE_B_SIGNALING,1634
GOBP_MUSCLE_ADAPTATION,1162
GOBP_SKELETAL_MUSCLE_ADAPTATION,1635
GOBP_REGULATION_OF_MUSCLE_ADAPTATION,1162
GOBP_REGULATION_OF_JUN_KINASE_ACTIVITY,1636
GOBP_POSITIVE_REGULATION_OF_JUN_KINASE_ACTIVITY,1636
GOBP_NEGATIVE_REGULATION_OF_JUN_KINASE_ACTIVITY,1637
GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,1297
GOBP_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,1638
GOBP_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,1639
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION,1106
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION,1106
GOBP_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION,685
GOBP_ENDOTHELIAL_CELL_MIGRATION,1106
GOBP_PROTEIN_ACYLATION,829
GOBP_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY,1640
GOBP_REGULATION_OF_LIPID_KINASE_ACTIVITY,1641
GOBP_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_ACTIVITY,1641
GOBP_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_STRESS,1642
GOBP_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,1643
GOBP_PEROXISOMAL_TRANSPORT,542
GOBP_REGULATION_OF_RESPIRATORY_GASEOUS_EXCHANGE,765
GOBP_EAR_DEVELOPMENT,1597
GOBP_TONGUE_DEVELOPMENT,1644
GOBP_SKIN_DEVELOPMENT,1072
GOBP_KERATINOCYTE_PROLIFERATION,1132
GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_IN_RESPONSE_TO_STRESS,1549
GOBP_RESPONSE_TO_ESTROGEN,1645
GOBP_NCRNA_3_END_PROCESSING,1187
GOBP_RNA_POLYADENYLATION,1334
GOBP_INOSITOL_PHOSPHATE_METABOLIC_PROCESS,1235
GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS,1646
GOBP_DICARBOXYLIC_ACID_CATABOLIC_PROCESS,1647
GOBP_LINOLEIC_ACID_METABOLIC_PROCESS,1648
GOBP_ENGULFMENT_OF_APOPTOTIC_CELL,1625
GOBP_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY,1142
GOBP_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,1222
GOBP_REVERSE_CHOLESTEROL_TRANSPORT,1490
GOBP_REGULATION_OF_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION,1649
GOBP_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION,1650
GOBP_REGULATION_OF_CAMP_MEDIATED_SIGNALING,1238
GOBP_CELLULAR_COMPONENT_MAINTENANCE,1484
GOBP_HISTONE_H3_ACETYLATION,829
GOBP_HISTONE_H4_ACETYLATION,829
GOBP_HISTONE_H2A_ACETYLATION,1651
GOBP_HISTONE_H3_K9_ACETYLATION,1652
GOBP_HISTONE_H4_K5_ACETYLATION,1653
GOBP_HISTONE_H4_K16_ACETYLATION,1653
GOBP_REGULATION_OF_DNA_METHYLATION,1654
GOBP_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS,1655
GOBP_REGULATION_OF_ENDOCRINE_PROCESS,1545
GOBP_REGULATION_OF_EXCRETION,995
GOBP_REGULATION_OF_RESPIRATORY_SYSTEM_PROCESS,765
GOBP_REGULATION_OF_ANION_TRANSPORT,1433
GOBP_REGULATION_OF_VACUOLE_ORGANIZATION,1656
GOBP_POSITIVE_REGULATION_OF_VACUOLE_ORGANIZATION,1656
GOBP_MEMBRANE_BIOGENESIS,1657
GOBP_HISTONE_H3_K14_ACETYLATION,1658
GOBP_LIPID_DIGESTION,1659
GOBP_CELLULAR_LIPID_CATABOLIC_PROCESS,853
GOBP_CELLULAR_POLYSACCHARIDE_CATABOLIC_PROCESS,587
GOBP_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS,789
GOBP_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS,1660
GOBP_SULFUR_COMPOUND_CATABOLIC_PROCESS,1661
GOBP_CELLULAR_CARBOHYDRATE_CATABOLIC_PROCESS,587
GOBP_CELLULAR_RESPONSE_TO_LEPTIN_STIMULUS,1662
GOBP_RESPONSE_TO_LEPTIN,1662
GOBP_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN,1663
GOBP_TYPE_B_PANCREATIC_CELL_PROLIFERATION,1664
GOBP_FIBROBLAST_APOPTOTIC_PROCESS,1665
GOBP_PROTEIN_LOCALIZATION_TO_CYTOSKELETON,1666
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION,1667
GOBP_ADHESION_OF_SYMBIONT_TO_HOST,1668
GOBP_ENTRY_INTO_HOST,1667
GOBP_MOTILE_CILIUM_ASSEMBLY,1669
GOBP_SECONDARY_METABOLITE_BIOSYNTHETIC_PROCESS,1234
GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS,1670
GOBP_DNA_METHYLATION_OR_DEMETHYLATION,811
GOBP_PROTEIN_TRANSMEMBRANE_IMPORT_INTO_INTRACELLULAR_ORGANELLE,1280
GOBP_MITOTIC_DNA_INTEGRITY_CHECKPOINT_SIGNALING,578
GOBP_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE,1443
GOBP_CELL_CYCLE_DNA_REPLICATION,1671
GOBP_MODULATION_BY_HOST_OF_VIRAL_PROCESS,1672
GOBP_SUPPRESSION_OF_VIRAL_RELEASE_BY_HOST,1673
GOBP_AUTOPHAGY_OF_NUCLEUS,1674
GOBP_MITOTIC_G2_M_TRANSITION_CHECKPOINT,937
GOBP_MITOTIC_G1_S_TRANSITION_CHECKPOINT_SIGNALING,914
GOBP_MODULATION_BY_HOST_OF_VIRAL_GENOME_REPLICATION,1672
GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION,937
GOBP_CELL_CYCLE_G1_S_PHASE_TRANSITION,1675
GOBP_ESTROUS_CYCLE,1676
GOBP_LIPOPROTEIN_LOCALIZATION,1677
GOBP_DNA_DEPENDENT_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY,1340
GOBP_ACTIN_NUCLEATION,1483
GOBP_GLYCEROLIPID_BIOSYNTHETIC_PROCESS,859
GOBP_G0_TO_G1_TRANSITION,1678
GOBP_PLASMA_MEMBRANE_FUSION,980
GOBP_PROTEIN_INSERTION_INTO_ER_MEMBRANE,1679
GOBP_REGULATED_EXOCYTOSIS,612
GOBP_TRANSCYTOSIS,1680
GOBP_T_CELL_SELECTION,716
GOBP_THYMIC_T_CELL_SELECTION,1681
GOBP_T_HELPER_1_CELL_DIFFERENTIATION,1682
GOBP_T_HELPER_2_CELL_DIFFERENTIATION,756
GOBP_REGULATORY_T_CELL_DIFFERENTIATION,1683
GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION,1223
GOBP_POSITIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION,1684
GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION,1223
GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE,758
GOBP_POSITIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE,758
GOBP_INTERMEDIATE_FILAMENT_BASED_PROCESS,1685
GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION,1685
GOBP_PROTEIN_NEDDYLATION,1686
GOBP_CELLULAR_EXTRAVASATION,743
GOBP_REGULATION_OF_BONE_RESORPTION,1469
GOBP_MEIOTIC_CHROMOSOME_SEGREGATION,940
GOBP_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS,989
GOBP_HOMOLOGOUS_CHROMOSOME_SEGREGATION,940
GOBP_CELL_FATE_COMMITMENT,633
GOBP_APICAL_PROTEIN_LOCALIZATION,1687
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION,1399
GOBP_REGULATION_OF_ISOTYPE_SWITCHING,703
GOBP_ESTABLISHMENT_OF_EPITHELIAL_CELL_APICAL_BASAL_POLARITY,1315
GOBP_SARCOMERE_ORGANIZATION,1144
GOBP_CELL_CELL_JUNCTION_ORGANIZATION,931
GOBP_CELL_CELL_JUNCTION_MAINTENANCE,1688
GOBP_MRNA_CIS_SPLICING_VIA_SPLICEOSOME,584
GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT,245
GOBP_CELLULAR_RESPIRATION,86
GOBP_MHC_CLASS_II_BIOSYNTHETIC_PROCESS,1689
GOBP_FAT_CELL_DIFFERENTIATION,1690
GOBP_MYOBLAST_DIFFERENTIATION,1691
GOBP_BONE_RESORPTION,1469
GOBP_CELL_REDOX_HOMEOSTASIS,1692
GOBP_RESPONSE_TO_ETHANOL,1693
GOBP_PHOTORECEPTOR_CELL_MAINTENANCE,663
GOBP_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS,1694
GOBP_MAST_CELL_ACTIVATION,712
GOBP_REGULATION_OF_B_CELL_DIFFERENTIATION,1695
GOBP_REGULATION_OF_T_CELL_DIFFERENTIATION,1287
GOBP_NEGATIVE_REGULATION_OF_T_CELL_DIFFERENTIATION,1627
GOBP_POSITIVE_REGULATION_OF_REGULATORY_T_CELL_DIFFERENTIATION,1683
GOBP_REGULATION_OF_FAT_CELL_DIFFERENTIATION,1690
GOBP_NEGATIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION,1696
GOBP_POSITIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION,1690
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION,1697
GOBP_POSITIVE_REGULATION_OF_EPIDERMAL_CELL_DIFFERENTIATION,1698
GOBP_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION,1698
GOBP_POSITIVE_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION,1698
GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION,1287
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION,1627
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION,1287
GOBP_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION,715
GOBP_NEGATIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION,1627
GOBP_POSITIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION,715
GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION,738
GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION,751
GOBP_POSITIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION,752
GOBP_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION,1699
GOBP_POSITIVE_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION,1699
GOBP_REGULATION_OF_MACROPHAGE_DIFFERENTIATION,1290
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_DIFFERENTIATION,1290
GOBP_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION,1288
GOBP_REGULATION_OF_MONOCYTE_DIFFERENTIATION,1289
GOBP_REGULATION_OF_MYOBLAST_DIFFERENTIATION,1691
GOBP_NEGATIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION,1691
GOBP_POSITIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION,1700
GOBP_REGULATION_OF_NEURON_DIFFERENTIATION,1701
GOBP_NEGATIVE_REGULATION_OF_NEURON_DIFFERENTIATION,1702
GOBP_POSITIVE_REGULATION_OF_NEURON_DIFFERENTIATION,1701
GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION,623
GOBP_NEGATIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION,1703
GOBP_POSITIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION,623
GOBP_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION,738
GOBP_NEGATIVE_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION,751
GOBP_POSITIVE_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION,752
GOBP_REGULATION_OF_EPIDERMIS_DEVELOPMENT,1698
