gene,meta_Z_OA,meta_P_OA,meta_FDR_OA,mean_logFC_OA,meta_Z_OP,meta_P_OP,meta_FDR_OP,mean_logFC_OP,same_direction,shared_score
NT5E,7.44774915694912,9.4946124564329e-14,5.45037054167e-11,0.887161113631844,1.04748432061913,0.294876259982048,0.64352871987012,0.250022890189173,TRUE,13.5528829476509
DYSF,7.36361004536252,1.79002101852762e-13,8.40687262701535e-11,0.747088304417373,-0.79060677122376,0.429173494285006,0.747627680959544,0.0255141070768518,FALSE,13.1145089773445
SERPINE2,7.25576188687482,3.99407179172812e-13,1.79766514559363e-10,1.05684426044337,0.785480274873669,0.432172030941207,0.749710798617749,-0.0414344711049406,TRUE,12.7629274760997
LAMB3,7.04031667429588,1.91803412745806e-12,7.14434642924205e-10,0.784105185678444,1.40060280271984,0.161332882379298,0.500623382518721,0.427898561703791,TRUE,12.5094207767265
DDIT3,-7.11153971674096,1.14755426723681e-12,4.7676466133431e-10,-1.00777468951208,1.08549735856996,0.277701432957866,0.625055926866498,-0.128104922379548,FALSE,12.4966486470033
WSB1,-6.77411196217474,1.25172711107484e-11,3.64813100866485e-09,-0.557781391866333,-2.14521618064062,0.0319355664903682,0.255000847185581,-0.00374081811886485,TRUE,12.398215716998
CCND1,6.2090647001426,5.33008763124429e-10,8.85778562964628e-08,0.901010548600857,-3.34265911890723,0.000829797658279207,0.0560607858357647,0.0569881877545481,FALSE,12.3542934458393
TGFBI,7.12544927169032,1.03741735554017e-12,4.48247290981797e-10,1.80490916963272,0.717950921081406,0.472787548847763,0.777606836330068,0.00570164760049272,TRUE,12.309380460114
HERC5,-6.76640718044401,1.3201966787058e-11,3.65660628804618e-09,-0.856849814406549,2.07101327382158,0.0383575556135444,0.277043872158811,0.517734576515899,FALSE,12.2955104407779
CISH,-7.07723434225373,1.47059737404618e-12,5.8834788275729e-10,-0.977313749679316,0.45024707042992,0.65253229937763,0.87272550197097,0.115598628124202,FALSE,12.0179042003833
TIMP3,6.86631798691171,6.58801370136751e-12,2.03324925720491e-09,0.684616474180151,-1.3448233512656,0.178682287425457,0.523206455365042,0.0241417426372507,FALSE,11.929164002766
BFSP1,7.01008214285625,2.38178247326953e-12,8.5760047587525e-10,0.875916513071273,0.615893207677372,0.537965004770207,0.816972478127036,-0.410117775598134,TRUE,11.8923438796506
GAS1,6.86756258204875,6.53081057276058e-12,2.03324925720491e-09,0.914156100371643,1.28889979845778,0.197432924145488,0.543876077312725,-0.156835268558151,TRUE,11.8896133350107
NCOA1,-4.09743631462392,4.17751047297653e-05,0.00101733388947118,-0.164384098570511,5.506324579449,3.66402710153981e-08,0.000477752493769776,0.135178261653224,FALSE,11.8151237753277
CLIC3,6.99680579736117,2.61863857912607e-12,9.12468836507091e-10,1.01458675528537,0.325057513227833,0.745137543808243,0.914809714337393,-0.512174081026749,TRUE,11.709687992255
MYLIP,-6.042055260654,1.52163327480691e-09,2.10726700441849e-07,-0.586335687004839,3.19526690746268,0.00139701578484296,0.06463986554139,0.209863037538763,FALSE,11.6724886900047
CXCL14,6.97615160541035,3.03375350294839e-12,1.02408141683902e-09,1.04157191323572,0.136324776520103,0.89156453789386,0.968033142609546,0.0619426713227642,TRUE,11.567866923171
RHOBTB3,-6.61222424134676,3.78587920698902e-11,9.51048074276636e-09,-0.738824830479412,1.79112298493437,0.0732735614577074,0.363269332469526,0.13966939671209,FALSE,11.5568859459237
APOD,-6.59215870789602,4.33476834363104e-11,1.03207143841408e-08,-1.57877122584915,1.84401753880596,0.06518058418753,0.346328295526163,0.142121195826711,FALSE,11.5489158583463
HOMER2,6.88647331282062,5.71924835074729e-12,1.87210062681128e-09,0.740547478426278,-0.337412014841256,0.735806328628577,0.911796309757749,0.427839749355229,FALSE,11.3758975255306
FN1,6.77050189968085,1.28336399119852e-11,3.64813100866485e-09,0.59309405981865,0.592652990709645,0.553413407874073,0.824115740665834,-0.0827305447776535,TRUE,11.1486004735258
FZD1,6.51166857138725,7.43205600814248e-11,1.57413860784226e-08,0.711288150492739,-1.48267621562364,0.138160456768647,0.473250340325357,-0.212295779091222,FALSE,10.9885072657777
HMGB2,-6.05546652004415,1.40011293896264e-09,1.96415843723044e-07,-1.08336555127477,-2.67318425642174,0.00751349690955785,0.131855297716992,-0.308314679264055,TRUE,10.9779948187886
CTH,-6.52274999273075,6.90298724779362e-11,1.49132136501333e-08,-0.852784466727003,-1.40736484263336,0.159319230724722,0.498430126052623,-0.504968433441787,TRUE,10.9586947281582
BAALC,6.59010872772288,4.39504593288721e-11,1.03207143841408e-08,0.971741809666285,1.13128872442979,0.257933588600224,0.606486382314725,-0.0601881743466172,TRUE,10.9455286812587
COL1A2,6.56705142113202,5.13213283657852e-11,1.17951699788768e-08,1.56931261168822,1.18233768129756,0.237071739738077,0.588011872635493,0.0622447335577269,TRUE,10.9148223244129
KCNN4,6.71030547372127,1.9421739967091e-11,5.11691792986627e-09,0.960585174662631,-0.36563057436602,0.714640757478397,0.903086445764304,-0.115765172133728,FALSE,10.8576240835287
DHRS3,-6.60601575415275,3.94800895077678e-11,9.692361974157e-09,-0.768447170571335,0.677713615797476,0.49795329167761,0.793717390479863,-0.340331069478778,FALSE,10.7064332638023
ANKH,4.979461364293,6.37614796168355e-07,3.39286454591654e-05,0.646635914144741,-4.16596903744822,3.1003278215337e-05,0.0126328670203056,-0.370817131538296,FALSE,10.7040339959137
STK39,-6.01142281472845,1.83902066863298e-09,2.42257332470408e-07,-0.491881019141721,-2.49941276300086,0.0124399323023967,0.164674393188783,-0.265399699591894,TRUE,10.6405953727788
GRIA2,6.63477292701501,3.25002467109373e-11,8.35875392789392e-09,1.66734564359335,0.304639824970681,0.760640484897701,0.919439258605833,-0.338901700192504,TRUE,10.6069339053534
ANGPTL2,6.28403802843051,3.29889954275416e-10,6.0686156544242e-08,1.00383491721081,1.70953982869185,0.087351000614538,0.390608922753496,0.320934506896226,TRUE,10.5403630250433
STK32B,-6.2771833117739,3.44761527244313e-10,6.20685669548845e-08,-0.881802718665901,1.63105572192834,0.102878562420098,0.417547752593767,0.11901518545437,FALSE,10.4501563171117
KCNK5,-6.56342857418079,5.25844290555721e-11,1.1833687555381e-08,-0.568992621608943,0.260254600073531,0.794667390070264,0.935337434476094,0.00805071599843354,FALSE,10.3789574454491
SPP1,6.54960806115734,5.76882850874034e-11,1.27173235819211e-08,1.29666449676022,-0.326797314717539,0.743821190569498,0.914538849960933,0.349777089338497,FALSE,10.3674438244938
RAI14,6.3670581693938,1.92688113502931e-10,3.71950393479295e-08,0.656865817995799,1.21337261245578,0.224987392452956,0.577255137779238,0.186156845835574,TRUE,10.3629868927984
UCP2,6.18220972326175,6.32104711362909e-10,1.01910374509584e-07,0.840400987331628,-1.77985224414383,0.0751001449433014,0.367165650512076,0.295911893765663,FALSE,10.3235701974731
NPTX2,6.36422704143856,1.96275629342521e-10,3.71959534764546e-08,1.54274487517511,1.14467146859121,0.252345274628346,0.601890048411233,0.358360069033948,TRUE,10.3051384448083
KBTBD11,-6.48858508885491,8.66462177079932e-11,1.79990854554181e-08,-0.645390361527762,-0.413911820828803,0.678938686504699,0.886420499983455,-0.518145246623295,TRUE,10.2304198345667
RRAGD,-6.38293927688618,1.73720805769808e-10,3.4750595257879e-08,-0.731986747133969,-0.873529502709004,0.38237453265975,0.712720576656258,0.081619626775371,TRUE,10.1776592057196
NXT1,-6.38797341437684,1.68098553627827e-10,3.42603882318451e-08,-0.587304173201924,0.80084972450157,0.423218648500733,0.743105148008382,0.13540159225699,FALSE,10.1478712273595
PLAUR,5.59948328579475,2.14991660000764e-08,1.93528325944021e-06,0.459152388079305,2.89328019487726,0.00381241028836313,0.103347230249411,0.585003335413196,TRUE,10.0863787541102
ECM1,5.69367634540472,1.24332671679395e-08,1.24355696248224e-06,0.932426177313378,2.68510038768528,0.00725080241589564,0.129688906311198,0.692884563019983,TRUE,10.0450286632849
SLC16A10,6.36694724620827,1.92827458200709e-10,3.71950393479295e-08,0.925419768434633,0.708592807681544,0.478577200863753,0.780868235524544,-0.0031524625536423,TRUE,10.0348791182258
HBB,6.0271669041374,1.66858668113921e-09,2.22519423823034e-07,1.94869378647806,-1.89984847571383,0.0574530072735678,0.32726193393949,-0.152161436559038,FALSE,10.0183384613524
DCXR,-6.28329798677998,3.31464843187398e-10,6.0686156544242e-08,-1.04041566495392,0.989951955876454,0.322197602620556,0.665368156567855,0.106647506410587,FALSE,9.97144022361767
IRS2,-6.15389838150278,7.56011356378113e-10,1.1835412567531e-07,-0.750465730846864,1.44498390048049,0.148462407831082,0.485079704666274,0.0260727828623528,FALSE,9.94985518086205
COL8A2,6.26183242335019,3.80479695525535e-10,6.73760929683087e-08,0.609118012512926,0.545334995587443,0.585523139435252,0.840353573128969,0.146908967742123,TRUE,9.65212445186071
RCAN2,-5.22879691602784,1.70616653726929e-07,1.15187568347393e-05,-0.364271102634247,3.19985937277201,0.00137494656215508,0.06463986554139,-0.182160670715895,FALSE,9.62969276056766
SSTR2,-6.17085949325226,6.79197600351938e-10,1.07892536455906e-07,-0.367299051809651,-0.884116903163807,0.376633109419918,0.708237541639214,-0.204574418170651,TRUE,9.59208536142197
TNFSF11,5.6150794632022,1.96471933859447e-08,1.8139229312391e-06,0.910074609938264,2.44951133130558,0.0143050208684474,0.176871139779612,-0.15770302214711,TRUE,9.55121098440129
ZMAT3,6.24622805135957,4.20483123786051e-10,7.32590113409181e-08,0.566792765025986,-0.392237063697281,0.694883060948266,0.89496051281158,-0.00274914155102307,FALSE,9.53433970497086
ZNF185,-5.43147405209759,5.58904437152797e-08,4.31234695008894e-06,-0.488939787211949,2.77102577525822,0.00558800032209011,0.1167625510075,0.101996127025934,FALSE,9.50540602002368
KIT,-6.22223142451159,4.90133344702753e-10,8.40384188806212e-08,-1.5482611206683,-0.210566281760687,0.833225725622218,0.947037884023495,-0.277881785569585,TRUE,9.38892308039438
RARRES1,6.12012107534979,9.3504282743696e-10,1.38360720848959e-07,1.32177330121414,-0.711130716469707,0.477003237169583,0.779795036290646,-0.14056866938904,FALSE,9.350647170457
FRZB,-6.21402047184778,5.16457950642025e-10,8.71684184817992e-08,-0.778547526494849,-0.121742898892576,0.903102637503225,0.971743383880379,-0.403843026174665,TRUE,9.33122792178377
SOX11,5.74241956909076,9.33332142845831e-09,9.98203347229769e-07,0.943624857855431,1.93856861492205,0.0525538882863726,0.316970030872087,0.173110079457136,TRUE,9.30935892378135
LUM,6.18329525820481,6.27771386856425e-10,1.01910374509584e-07,0.694704961511793,0.194000241802913,0.846175692568983,0.95083694944035,-0.173812933935453,TRUE,9.2747379373249
TM4SF1,5.5602179537146,2.69437954064465e-08,2.32837502384348e-06,0.650498273005148,-2.2280862652871,0.0258747630001782,0.232536174660379,-0.0898636179425589,FALSE,9.15666484735201
ARHGDIB,6.06533451971944,1.31679287543773e-09,1.87157850532611e-07,1.04309940693794,0.621177884497648,0.534482588842256,0.815387677069636,0.660113418765912,TRUE,9.152548969576
IFRD1,-5.55138821841964,2.83409913026427e-08,2.39171396914958e-06,-0.67859527551627,2.22705628792722,0.0259435121263737,0.232536174660379,0.153785492732576,FALSE,9.133556194466
GFRA2,6.14930397358643,7.78237033719574e-10,1.20093091974841e-07,1.1869281020826,-0.0309799320622986,0.9752855438847,0.99316308022605,-0.738814096586026,FALSE,9.1197563194485
TNFRSF11B,6.0324499918399,1.61492327261675e-09,2.18055014885077e-07,0.718251360314398,-0.686038148872384,0.492689052180285,0.790567653440859,0.145298463017918,FALSE,9.09927519469157
ZNF395,-6.14098866263299,8.20094377875235e-10,1.24769851687441e-07,-0.956620381089914,0.0206530370835898,0.983522431997758,0.996053522000329,0.103328509914844,FALSE,9.09335189570575
TOP2A,6.12809654200848,8.89366185780012e-10,1.33429632483273e-07,1.49626055216114,-0.101791328617597,0.918922308659008,0.977144197873486,-0.0217131017454216,FALSE,9.08764059168925
SYT11,6.10265964087484,1.04317830601101e-09,1.50245494153746e-07,0.795309269942531,-0.237031111403559,0.812632654489672,0.940233443413743,0.0949092618977094,FALSE,9.07174718328003
RCAN1,6.00477964408003,1.91591930827423e-09,2.48163096389269e-07,0.915062201132261,0.725286777668135,0.468276115690182,0.774363002217411,0.275773933703965,TRUE,9.04712077855336
IL11,6.00360824587909,1.9298000459821e-09,2.48163096389269e-07,1.55534868826069,0.691028714241489,0.489547496357514,0.788245221660363,-0.00623759331799282,TRUE,9.02469285374414
ITGB5,6.11581203613098,9.60665055020912e-10,1.40231134112647e-07,0.43854506719538,0.0104913809565981,0.991629242673763,0.997489674818099,0.0708042035299646,TRUE,9.02107868140699
OMD,5.9117472788076,3.38497615749241e-09,4.06272360591478e-07,0.701128421725136,-1.04401010497443,0.296480714472821,0.645530126040495,-0.41087887345974,FALSE,8.99844793741732
SLC38A3,-5.40209553198061,6.58668530607783e-08,4.87552695087776e-06,-1.04963196819768,2.3913320947136,0.0167873605357451,0.189645276315764,0.932163183425191,FALSE,8.95635066776673
MT1G,5.07130055631291,3.95106197289305e-07,2.29791916277265e-05,0.950432949407873,2.9740242117386,0.0029392188231866,0.093694819581865,0.116558466164786,TRUE,8.93505423804683
TNFSF10,5.5340091062109,3.12992712941821e-08,2.6208893683702e-06,0.346099520190278,2.04496669196395,0.0408581419957478,0.285455290975827,0.199022881629708,TRUE,8.89318716011314
RIPK2,2.76187976916592,0.00574696371401829,0.0398207108786488,0.427302452837366,5.15996039487038,2.47002089345597e-07,0.00111809436813758,0.652780248753929,TRUE,8.8478609180738
WWP2,-5.69770260944636,1.21432629932115e-08,1.22590212011842e-06,-0.671307819133234,-1.54474810253045,0.122407204774686,0.45200897651847,-0.226084092885148,TRUE,8.82785761839817
PON2,5.51400251794541,3.50763576546845e-08,2.87041526807502e-06,0.637009329422855,-1.98296158958257,0.0473717201578786,0.305921281298685,-0.291395780675863,FALSE,8.77946635522734
KLF11,-5.78294477705403,7.34041651944181e-09,8.17434837556809e-07,-0.483981973283904,1.20620103742989,0.227739984029203,0.579744684454256,0.187283354108645,FALSE,8.77684001022555
TREM1,5.94464980999473,2.7704849318243e-09,3.40077025381433e-07,1.4985169180583,0.51004655887845,0.610018843788316,0.851731861729985,0.15767621239416,TRUE,8.7721009567557
PLAT,5.83467793440479,5.38945666763825e-09,6.19328839615196e-07,0.722651733990837,0.962816291118775,0.335639723711454,0.674980065429223,0.352747567519454,TRUE,8.74258166062322
ING1,-5.61170400293723,2.00343918095005e-08,1.83399576547648e-06,-0.622377543845707,1.67646905005072,0.0936463536101453,0.40133617750353,0.100403648116455,FALSE,8.726732965512
PTGES,5.98358043671575,2.18285161014386e-09,2.77360069962095e-07,0.870596116254569,0.0813686814968388,0.935148755044563,0.981392383847359,-0.0506009640488624,TRUE,8.69009508652362
KDELR2,5.96997034673392,2.37296712128969e-09,2.9462977981806e-07,0.479371301826885,0.163816983628318,0.869875221298242,0.960598059576101,0.0538678522307126,TRUE,8.68525131913135
SNAPC1,-5.98170058775801,2.20819903876506e-09,2.77360069962095e-07,-0.567541261449142,0.000796462697656077,0.999364514777472,0.99974788308911,0.343136317890753,FALSE,8.65623785896128
PLXNA2,4.83070419531905,1.36051004466828e-06,6.22721589089271e-05,0.416878329625491,-3.14968308085646,0.00163447661793342,0.070336437693841,-0.208979735610897,FALSE,8.65291953532419
S100A8,5.00477648381886,5.59268867320471e-07,3.09806272040806e-05,1.48792556362559,-2.81447699819277,0.004885667391725,0.110405922219588,-0.191440701426658,FALSE,8.56345545817758
NOVA1,5.42882732807396,5.67255317901718e-08,4.3457389673577e-06,0.550406890789975,-1.97538359768509,0.0482246327507053,0.308594388141759,-0.565084036393349,FALSE,8.56295249499518
FSTL1,5.93156531921358,3.00060144654433e-09,3.64185357590695e-07,0.741363766118875,-0.0286605631892598,0.97713530945261,0.993827402492401,-0.0198225576511276,FALSE,8.53283697860569
IGFBP3,5.74009386844699,9.46240869725947e-09,1.00208763478232e-06,1.12761316662732,0.959271099616312,0.337422190594347,0.676231848277975,-0.190747085620855,TRUE,8.49582465737744
TLE2,-5.19855860634713,2.00839804610756e-07,1.29908477209903e-05,-0.450971269798133,2.39982575822584,0.016402877606526,0.189104439532708,0.362211472743757,FALSE,8.4822301654771
PDGFC,5.77275710272298,7.79848210427824e-09,8.59583711126669e-07,1.01398630813072,0.782693283943286,0.433807247059575,0.751081674429273,0.147526697009539,TRUE,8.47069311717753
SRPX2,5.74344050558132,9.27719686879201e-09,9.98203347229769e-07,0.701638590313964,0.876749859075488,0.380622518907568,0.711889962672171,0.291238015615599,TRUE,8.45208874823097
DYNC1I1,-5.46226056354123,4.70109371678247e-08,3.68283648526178e-06,-0.311715767532379,1.76950319692423,0.0768099377424727,0.370650264136438,0.00670099668304984,FALSE,8.44238367792265
SPOCK1,5.84574547873546,5.04304635195622e-09,5.92119420585121e-07,1.21471238138443,0.319970592175987,0.748990623584268,0.915799769403158,-0.184632948547644,TRUE,8.42283065919289
ABCB6,-5.61970641566057,1.91282221512194e-08,1.7812332385989e-06,-0.212061540127732,-1.26820319343273,0.20472539691945,0.553625045849521,-0.105833733008775,TRUE,8.40715367126463
DIO2,5.56512781065094,2.61960335394739e-08,2.30056548206013e-06,1.38080528455235,-1.40003226200958,0.161503657667859,0.500676698129151,0.0308340735885781,FALSE,8.37358209970437
DSG2,5.82002941840583,5.88372706632454e-09,6.62041872608726e-07,0.449886790535871,-0.339679516018492,0.734097889331112,0.910717032074699,-0.719338319713205,FALSE,8.36459350608599
IGFBP7,5.67160004626038,1.41469944925948e-08,1.36442709383044e-06,0.732077469594974,-1.01358347058802,0.310781548235664,0.655395333406279,-0.0850380935277,FALSE,8.35688058963737
CITED2,-5.46733554638419,4.56850730201368e-08,3.62860410855528e-06,-0.949051247320667,-1.65745009315803,0.0974285109123717,0.407661475961525,-0.00293097494848229,TRUE,8.35153961171571
PDLIM1,5.84308446863705,5.1243017179173e-09,5.95190399537018e-07,0.861233507661117,0.152098371175809,0.879109348875397,0.963438291334212,0.163639808401832,TRUE,8.34632240842021
MYO6,4.28183296454771,1.85360104122297e-05,0.000524151791813887,0.33751415253444,-3.66635288588113,0.000246034352781001,0.0372310544611458,-0.27293887021349,FALSE,8.34098798514375
LPXN,-5.46211408755974,4.70497532832925e-08,3.68283648526178e-06,-0.350631276644071,-1.65724469531421,0.097470013561425,0.407661475961525,-0.0627485321785032,TRUE,8.3385716230685
HBA2,5.56958797295087,2.5534244022957e-08,2.26655422572759e-06,1.38158839858325,-1.33121842474597,0.183117150604948,0.528244364322548,-0.322762231889592,FALSE,8.33014797363598
RAB23,5.82360943012475,5.75900754090982e-09,6.54829467967451e-07,0.487157953601336,-0.233848413104094,0.815102663174371,0.941188414292333,-0.164317934965614,FALSE,8.32844004069499
MAB21L2,-5.49406533070681,3.92785076568094e-08,3.1901236068335e-06,-0.411372148966675,1.53539736682599,0.124686250140866,0.454892002122762,0.638953801014837,FALSE,8.31002645710093
BNIP3L,-5.55837696264714,2.72294800745635e-08,2.33438764893202e-06,-0.495637121556881,1.27333541861366,0.202899043464745,0.550987699551494,-0.0263576662953856,FALSE,8.25768065146538
TXNIP,-5.25748218390141,1.46041037504438e-07,9.98440055141101e-06,-1.3771474375937,2.0647073005935,0.0389507034000274,0.278442007474209,0.159815724596824,FALSE,8.24500978551352
EXTL2,5.67959567110475,1.35013515725457e-08,1.32136672221935e-06,0.845383990686505,-0.692567955765711,0.48858072580943,0.787303711880253,-0.0830148664349665,FALSE,8.18068642330281
BNIP3,-5.55295431003548,2.80881510801254e-08,2.38904100761823e-06,-0.856290281912043,1.17085337124668,0.24165772056575,0.593068891108001,0.0437817625290615,FALSE,8.16827617287057
PRSS23,5.73018052641366,1.0032380712151e-08,1.05213375196753e-06,1.32939612156234,0.40905631342412,0.682498335241873,0.888860874138733,-0.151224481560667,TRUE,8.16449439907008
RCOR3,-5.6848128104592,1.30956017838634e-08,1.29778615109443e-06,-0.348680779347664,0.624482519964408,0.532310746510517,0.814074574683396,-0.152207158309231,FALSE,8.15670930561162
GLI3,5.67862474668405,1.35781990526151e-08,1.32136672221935e-06,0.819107970048809,-0.648277459637094,0.516805510043678,0.805212396538539,-0.03265381298559,FALSE,8.15383069363423
UGDH,4.73873293577402,2.15058716499301e-06,9.03916052772548e-05,0.447833460027817,-2.93901762877011,0.00329254345987395,0.0980170643225945,-0.288661286912229,FALSE,8.14991143432086
TK2,-3.90109789178459,9.57574162363352e-05,0.00200459614376917,-0.353449359910712,-3.94803730340698,7.87945289345574e-05,0.0185799549383,-0.455082343109749,TRUE,8.1223315172662
ZBTB48,-5.60188242706142,2.12036365759453e-08,1.92472001927194e-06,-0.768316614109288,-0.922832555215007,0.35609447246428,0.692795557514436,0.172925739197843,TRUE,8.1220244157425
DIXDC1,5.32944517366444,9.851325330037e-08,7.01891879905461e-06,0.506492927816879,-1.7636884840967,0.0777844410200568,0.371984761751359,-0.116934877187903,FALSE,8.11561260345642
ANK3,5.66796754842397,1.44501324403071e-08,1.38133035947077e-06,0.648253987409222,-0.559229695639062,0.576004969103819,0.83565471327094,-0.362613527673576,FALSE,8.07970194240548
SYF2,-5.72193972477716,1.05314673850154e-08,1.09385491050901e-06,-0.586133035373709,-0.227118477458988,0.820331616517147,0.943237073572122,-0.0516992654643503,TRUE,8.06352166279883
JUN,-4.58792147886025,4.47680949412721e-06,0.000163927105612075,-0.825406605245473,-3.0719942693762,0.00212633807312844,0.0801570650715164,-0.173070995778352,TRUE,8.02139907065114
GLRB,5.64676987038155,1.63490441268179e-08,1.54914363734988e-06,0.810974598019041,0.545328078699584,0.585527895788935,0.840353573128969,0.243225949251479,TRUE,8.01896004337731
TMEM19,4.89211245151082,9.97594163508477e-07,4.85405952892729e-05,0.445036734656328,-2.58810235748574,0.00965062989351187,0.147951244115759,-0.582571418387671,FALSE,8.01649043986088
PPP1R14B,5.01946979611337,5.18142912019149e-07,2.89998950032686e-05,0.614144345925113,2.32592416236856,0.0200225967818124,0.207531509887163,0.187270264613756,TRUE,7.98403003687914
CCNH,-5.35256955129906,8.67139561411032e-08,6.24456102824131e-06,-0.482361832614686,1.55049070904043,0.121023781785636,0.449698434601341,-0.0066184856674015,FALSE,7.97904027978991
SPTLC3,5.70076048808751,1.19274120595627e-08,1.2154708025226e-06,0.312642966335904,0.120331093622101,0.904220873909964,0.971850087554181,-0.198542119368683,TRUE,7.96717924830868
NRP2,4.8792269774368,1.06502441631981e-06,5.1358900647708e-05,0.401924854772106,2.56995670896116,0.0101711224419867,0.151778316892508,0.174027769206014,TRUE,7.9652715531844
TIPARP,-5.70216537935744,1.18294973102712e-08,1.2154708025226e-06,-0.747770686372021,0.0338326161100873,0.973010626931651,0.99264305568511,0.183608052354669,FALSE,7.93891612662027
IPPK,5.46026376145488,4.75427725521229e-08,3.69465488566929e-06,0.434572948393276,-1.13329852692997,0.257088910164862,0.606018068875301,-0.255148776808631,FALSE,7.91283215187648
TUBA8,-4.80733053964556,1.52958977543088e-06,6.82753254305967e-05,-0.61319839950055,-2.64344548003685,0.00820669810824961,0.137188636709573,0.0798914216886481,TRUE,7.90125657035506
AOC2,5.5691471185118,2.55989275632999e-08,2.26655422572759e-06,0.722044080411714,0.685411311548518,0.493084408127482,0.79071794337403,0.121711921133971,TRUE,7.89885695868112
RORC,-5.3289788558575,9.87664930065081e-08,7.01891879905461e-06,-0.640225408215612,1.4861319264906,0.137244229001066,0.472535163254856,0.291424972610043,FALSE,7.86789627504902
CCNA2,5.04132907247974,4.62309683224549e-07,2.62835220957451e-05,0.549203492983606,-2.16898985762381,0.0300834539274214,0.24824324377868,-0.548299130099264,FALSE,7.85673931323265
CDC42EP4,-5.4020115713619,6.5897698095552e-08,4.87552695087776e-06,-0.606209672022405,-1.19636378487508,0.231554627395475,0.583566468037437,0.116680895527766,TRUE,7.81647629131999
TRIM52,-5.61992177011479,1.91043944376238e-08,1.7812332385989e-06,-0.418383382874917,0.166927269981917,0.867427275845065,0.959051463654515,-0.330482820693545,FALSE,7.78063364961134
ATG2B,-4.72577931565991,2.2923449770452e-06,9.56058318225567e-05,-0.397974163390367,-2.67203917116748,0.00753918472231629,0.13195091220709,-0.28786717731848,TRUE,7.76239564005602
RAB38,5.49226851697199,3.96803468257931e-08,3.19784722896539e-06,0.83404322834444,0.7347605999268,0.462485306427068,0.770848256487605,0.287984261661733,TRUE,7.73632660118432
EFNA1,-5.56275232296042,2.65552660190209e-08,2.31330631885051e-06,-1.05243564568506,0.357111093389565,0.721008639992783,0.905158033123194,-0.371088253455251,FALSE,7.71790887466172
EI24,5.01063915072311,5.42495547838091e-07,3.02063758131292e-05,0.543328032663881,2.07345705657907,0.0381297636879214,0.276650937194751,-0.162188664958639,TRUE,7.68433970793103
FHL2,5.05629491587645,4.27480105247259e-07,2.45619154089409e-05,0.600892337317649,1.95301938457368,0.0508172982859256,0.314377028783543,0.174201521635561,TRUE,7.66307252040069
GCHFR,-4.00884149996169,6.10173519996334e-05,0.00140399093952618,-0.375554896322947,3.56379243355194,0.000365535042792215,0.0395167774669023,0.212257282614024,FALSE,7.65161762572686
SCML1,-4.74292788117144,2.10651277911881e-06,8.88849650001617e-05,-0.465427217589932,2.55306869893865,0.0106778432871399,0.154611465376432,0.188241547127978,FALSE,7.6479523592238
TRIM44,1.6929966158786,0.0904561113611091,0.256256730900263,0.264385996089836,5.15234441040501,2.57250027180976e-07,0.00111809436813758,0.0779319735703508,TRUE,7.63320665685377
BCL6,-5.24959226256995,1.52436237345574e-07,1.03560769547603e-05,-0.75674950124421,-1.40131874226399,0.161118779027075,0.50031620855776,0.13803762508205,TRUE,7.60976561756143
BRD2,-5.21009356195476,1.88745424843871e-07,1.25366779795317e-05,-0.324607929848341,1.49919624272262,0.133822729493419,0.469580484156806,0.0653992571512693,FALSE,7.59759368314344
S100A10,4.54701897307633,5.44110948736156e-06,0.000193338370666051,0.704353292617773,-2.82699326020911,0.00469873168208546,0.108245163255676,-0.198517661775284,FALSE,7.5923318893878
ATP1B2,-5.3803773545741,7.43298646860615e-08,5.46198094108052e-06,-0.30836646334572,0.919121297901692,0.358032130466174,0.694742982681078,-0.194547390917466,FALSE,7.57491465502495
HEG1,4.72022265205919,2.35586627981087e-06,9.71621999714607e-05,0.513044685821139,-2.52026805524613,0.0117265494326002,0.160711368704341,-0.232806973460393,FALSE,7.55867912532229
ACVR1,5.52180254930137,3.3553943367278e-08,2.78807458656413e-06,0.422834260360538,0.220100701434368,0.82579272853832,0.945622364139737,-0.0112890101266429,TRUE,7.55738537840709
SCNN1A,-4.86500158722379,1.14455888799917e-06,5.4225987316522e-05,-1.13551039251604,-2.22510332783329,0.0260743024055292,0.232984928844731,0.183340829336589,TRUE,7.52514915969851
MAFF,-5.37089803619276,7.83455007209086e-08,5.69965023993845e-06,-1.1321090847744,0.870356657649372,0.384105525014992,0.714379927116367,0.303049660780508,FALSE,7.52153538529188
COIL,-4.70056699762718,2.59440117286743e-06,0.000104181120703769,-0.0135092968508319,-2.52197957085599,0.011669648527992,0.160711368704341,-0.240285246714135,TRUE,7.51890509204557
SERPINE1,5.30191440559216,1.14594571120069e-07,8.03799063142197e-06,0.757654328832189,1.11441274014823,0.265102160239801,0.613645848991081,0.42506843780965,TRUE,7.51742268975288
IGSF3,5.07286335162102,3.9187390966421e-07,2.29791916277265e-05,0.348066617315998,1.76353587000036,0.0778101530039598,0.371984761751359,0.200161544915051,TRUE,7.51581738088671
FNBP4,-4.98031828121687,6.34797847387116e-07,3.39286454591654e-05,-0.609300429583436,1.95602639701923,0.0504620445915187,0.3139191791168,0.111190960851402,FALSE,7.49439971158936
WIPI1,4.60926774505259,4.04089665422001e-06,0.000151037251414825,0.39589886833345,2.64809496673912,0.0080946782546058,0.137010973208578,0.348856694997802,TRUE,7.48532266528428
